ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/107/10,"Anomalies, significations et autres produits dérivés provenant de prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu",10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI Engine
grib2/4/107/11,"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI Engine
grib2/4/107/12,"Anomalies, significations et autres produits dérivés issus de prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",12,1,Type du processus de production,((voir la table de code 4.3)),,4.3,,Operational,AI Engine
grib2/4/107/13,"Anomalies, significations et autres produits dérivés des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu",13,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,AI Engine
grib2/4/107/14,"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu.",14,1,Indicateur du processus de production de l'analyse ou de la prévision (défini par le centre d'origine),,,,,Operational,AI Engine
grib2/4/107/15-16,"Anomalies, significations et autres produits dérivés issus de prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",15-16,2,Limite (heures) de tombée des données d'observation après l'heure de référence,((voir la note 1)),33,,,Operational,AI Engine
grib2/4/107/17,"Anomalies, significations et autres produits dérivés issus de prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",17,1,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,AI Engine
grib2/4/107/18,"Anomalies, significations et autres produits dérivés issus de prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",18,1,Indicateur d'unité de l'intervalle de temps,((voir la table de code 4.4)),,4.4,,Operational,AI Engine
grib2/4/107/19-22,"Anomalies, significations et autres produits dérivés issus de prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",19-22,4,Heure de la prévision exprimée dans l'unité précisée par l'octet précédent,,,,,Operational,AI Engine
grib2/4/107/23,"Anomalies, significations et autres produits dérivés issus de prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",23,1,Type de la première surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI Engine
grib2/4/107/24,"Anomalies, significations et autres produits dérivés issus de prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",24,1,Facteur d'échelle - première surface spécifiée,,,,,Operational,AI Engine
grib2/4/107/25-28,"Anomalies, significations et autres produits dérivés issus de prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",25-28,4,Valeur ajustée - première surface spécifiée,,,,,Operational,AI Engine
grib2/4/107/29,"Anomalies, significations et autres produits dérivés issus de prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",29,1,Type de la deuxième surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI Engine
grib2/4/107/30,"Anomalies, significations et autres produits dérivés issus de prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",30,1,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,AI Engine
grib2/4/107/31-34,"Anomalies, significations et autres produits dérivés issus de prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",31-34,4,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,AI Engine
grib2/4/107/35-36,"Anomalies, significations et autres produits dérivés issus de prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",35-36,2,Année de fin de l'intervalle de temps global,,,,,Operational,AI Engine
grib2/4/107/37,"Anomalies, significations et autres produits dérivés issus de prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",37,1,Mois de fin de l'intervalle de temps global,,,,,Operational,AI Engine
grib2/4/107/38,"Anomalies, significations et autres produits dérivés issus de prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",38,1,Jour de fin de l'intervalle de temps global.,,,,,Operational,AI Engine
