ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/58/10,"Modèle de définition du produit 4.58 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux constituants chimiques de l'atmosphère et fondée sur une fonction de distribution",10,1,Catégorie du paramètre,(voir la table de code 4.1),,4.1,,Operational,PDF
grib2/4/58/11,"Modèle de définition du produit 4.58 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux constituants chimiques de l'atmosphère et fondée sur une fonction de distribution",11,1,Numéro du paramètre,(voir la table de code 4.2),,4.2,,Operational,PDF
grib2/4/58/12-13,"Modèle de définition du produit 4.58 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux constituants chimiques de l'atmosphère et fondée sur une fonction de distribution",12-13,2,Type de constituants chimiques de l'atmosphère,(voir la table de code 4.230),,4.230,,Operational,PDF
grib2/4/58/14-15,"Modèle de définition du produit 4.58 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux constituants chimiques de l'atmosphère et fondée sur une fonction de distribution",14-15,2,Nombre (N) de modes de la distribution,(voir la note 1),,,,Operational,PDF
grib2/4/58/16-17,"Modèle de définition du produit 4.58 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux constituants chimiques de l'atmosphère et fondée sur une fonction de distribution",16-17,2,Numéro du mode (1),,,,,Operational,PDF
grib2/4/58/18-19,"Modèle de définition du produit 4.58 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux constituants chimiques de l'atmosphère et fondée sur une fonction de distribution",18-19,2,Type de fonction de distribution,(voir la table de code 4.240),,4.240,,Operational,PDF
grib2/4/58/20,"Modèle de définition du produit 4.58 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux constituants chimiques de l'atmosphère et fondée sur une fonction de distribution",20,1,"Nombre de paramètres de fonction qui suivent (Np), définis par le type indiqué aux octets 18-19 (Type de fonction de distribution)",,,,,Operational,PDF
grib2/4/58//1,"Modèle de définition du produit 4.58 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux constituants chimiques de l'atmosphère et fondée sur une fonction de distribution",,,"Répéter les 5 octets qui suivent pour le nombre de paramètres de fonction (n = 1, Np), si Np > 0",,,,,Operational,PDF
grib2/4/58/21+5(n-1),"Modèle de définition du produit 4.58 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux constituants chimiques de l'atmosphère et fondée sur une fonction de distribution",21+5(n-1),,"Liste des facteurs d'échelle du paramètre fixe de la distribution (p1-pNp), défini par le type de distribution aux octets 18-19",,,,,Operational,PDF
grib2/4/58/(22+5(n-1))-(25+5(n-1)),"Modèle de définition du produit 4.58 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux constituants chimiques de l'atmosphère et fondée sur une fonction de distribution",(22+5(n-1))-(25+5(n-1)),,"Liste des valeurs ajustées du paramètre fixe de la distribution (p1-pNp), défini par le type de distribution aux octets 18-19",,,,,Operational,PDF
