ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/119/10,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI Engine
grib2/4/119/11,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI Engine
grib2/4/119/12,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,12,1,Type du processus de production,((voir la table de code 4.3)),,4.3,,Operational,AI Engine
grib2/4/119/13,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,13,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,AI Engine
grib2/4/119/14,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,14,1,Indicateur du processus de production de la prévision (défini par le centre d'origine),,,,,Operational,AI Engine
grib2/4/119/15-16,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,15-16,2,Limite (heures) de tombée des données d'observation après l'heure de référence,((voir la note)),33,,,Operational,AI Engine
grib2/4/119/17,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,17,1,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,AI Engine
grib2/4/119/18,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,18,1,Indicateur d'unité de l'intervalle de temps,((voir la table de code 4.4)),,4.4,,Operational,AI Engine
grib2/4/119/19-22,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,19-22,4,Heure de la prévision exprimée dans l'unité précisée par l'octet 18,,,,,Operational,AI Engine
grib2/4/119/23,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,23,1,Type de la première surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI Engine
grib2/4/119/24,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,24,1,Facteur d'échelle - première surface spécifiée,,,,,Operational,AI Engine
grib2/4/119/25-28,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,25-28,4,Valeur ajustée - première surface spécifiée,,,,,Operational,AI Engine
grib2/4/119/29,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,29,1,Type de la deuxième surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI Engine
grib2/4/119/30,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,30,1,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,AI Engine
grib2/4/119/31-34,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,31-34,4,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,AI Engine
grib2/4/119/35,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,35,1,Type de la prévision d'ensemble,((voir la table de code 4.6)),,4.6,,Operational,AI Engine
grib2/4/119/36-39,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,36-39,4,Nombre de prévisions dans l'ensemble,,,,,Operational,AI Engine
grib2/4/119/40,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,40,1,Numéro de la probabilité prévue,,,,,Operational,AI Engine
grib2/4/119/41,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,41,1,Nombre total de probabilités prévues,,,,,Operational,AI Engine
grib2/4/119/42,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,42,1,Type de probabilité,((voir la table de code 4.9)),,4.9,,Operational,AI Engine
grib2/4/119/43,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,43,1,Facteur d'échelle - limite inférieure,,,,,Operational,AI Engine
grib2/4/119/44-47,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,44-47,4,Valeur ajustée - limite inférieure,,,,,Operational,AI Engine
grib2/4/119/48,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,48,1,Facteur d'échelle - limite supérieure,,,,,Operational,AI Engine
grib2/4/119/49-52,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale à un moment donné.,49-52,4,Valeur ajustée - limite supérieure,,,,,Operational,AI Engine
