ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translated_by
grib2/3/1000/15,"Modèle de définition de la grille 3.1000 — Grille de coupe verticale, dont les points sur l'horizontale sont équidistants",15,,Forme de la Terre,(voir la table de code 3.2),,,,Experimental,Original
grib2/3/1000/16,"Modèle de définition de la grille 3.1000 — Grille de coupe verticale, dont les points sur l'horizontale sont équidistants",16,,Facteur d'échelle du rayon de la Terre sphérique,,,,,Experimental,Original
grib2/3/1000/17-20,"Modèle de définition de la grille 3.1000 — Grille de coupe verticale, dont les points sur l'horizontale sont équidistants",17-20,,Valeur ajustée du rayon de la Terre sphérique,,,,,Experimental,Original
grib2/3/1000/21,"Modèle de définition de la grille 3.1000 — Grille de coupe verticale, dont les points sur l'horizontale sont équidistants",21,,Facteur d'échelle du grand axe de la Terre ellipsoïdale aplatie,,,,,Experimental,Original
grib2/3/1000/22-25,"Modèle de définition de la grille 3.1000 — Grille de coupe verticale, dont les points sur l'horizontale sont équidistants",22-25,,Valeur ajustée du grand axe de la Terre ellipsoïdale aplatie,,,,,Experimental,Original
grib2/3/1000/26,"Modèle de définition de la grille 3.1000 — Grille de coupe verticale, dont les points sur l'horizontale sont équidistants",26,,Facteur d'échelle du petit axe de la Terre ellipsoïdale aplatie,,,,,Experimental,Original
grib2/3/1000/27-30,"Modèle de définition de la grille 3.1000 — Grille de coupe verticale, dont les points sur l'horizontale sont équidistants",27-30,,Valeur ajustée du petit axe de la Terre ellipsoïdale aplatie,,,,,Experimental,Original
grib2/3/1000/31-34,"Modèle de définition de la grille 3.1000 — Grille de coupe verticale, dont les points sur l'horizontale sont équidistants",31-34,,Nombre de points horizontaux,,,,,Experimental,Original
grib2/3/1000/35-38,"Modèle de définition de la grille 3.1000 — Grille de coupe verticale, dont les points sur l'horizontale sont équidistants",35-38,,Angle de base du domaine de production initial,(voir la note 1),,,,Experimental,Original
grib2/3/1000/39-42,"Modèle de définition de la grille 3.1000 — Grille de coupe verticale, dont les points sur l'horizontale sont équidistants",39-42,,Subdivisions de l'angle de base utilisées pour indiquer les longitudes et latitudes extrêmes,(voir la note 1),,,,Experimental,Original
grib2/3/1000/43-46,"Modèle de définition de la grille 3.1000 — Grille de coupe verticale, dont les points sur l'horizontale sont équidistants",43-46,,La1 - latitude du premier point de grille,(voir la note 1),,,,Experimental,Original
grib2/3/1000/47-50,"Modèle de définition de la grille 3.1000 — Grille de coupe verticale, dont les points sur l'horizontale sont équidistants",47-50,,Lo1 - longitude du premier point de la grille,(voir la note 1),,,,Experimental,Original
grib2/3/1000/51,"Modèle de définition de la grille 3.1000 — Grille de coupe verticale, dont les points sur l'horizontale sont équidistants",51,,Mode d'exploration,(voir la table d'indicateurs 3.4),,,,Experimental,Original
grib2/3/1000/52-55,"Modèle de définition de la grille 3.1000 — Grille de coupe verticale, dont les points sur l'horizontale sont équidistants",52-55,,La2 - latitude du dernier point de la grille,(voir la note 1),,,,Experimental,Original
grib2/3/1000/56-59,"Modèle de définition de la grille 3.1000 — Grille de coupe verticale, dont les points sur l'horizontale sont équidistants",56-59,,Lo2 - longitude du dernier point de la grille,(voir la note 1),,,,Experimental,Original
grib2/3/1000/60,"Modèle de définition de la grille 3.1000 — Grille de coupe verticale, dont les points sur l'horizontale sont équidistants",60,,Type de ligne horizontale,(voir la table de code 3.20),,,,Experimental,Original
grib2/3/1000/61-62,"Modèle de définition de la grille 3.1000 — Grille de coupe verticale, dont les points sur l'horizontale sont équidistants",61-62,,Nombre de points verticaux,,,,,Experimental,Original
grib2/3/1000/63,"Modèle de définition de la grille 3.1000 — Grille de coupe verticale, dont les points sur l'horizontale sont équidistants",63,,Caractéristique physique de la coordonnée verticale,(voir la table de code 3.15),,,,Experimental,Original
grib2/3/1000/64,"Modèle de définition de la grille 3.1000 — Grille de coupe verticale, dont les points sur l'horizontale sont équidistants",64,,Définition des coordonnées dans la dimension verticale,(voir la table de code 3.21),,,,Experimental,Original
grib2/3/1000/65-66,"Modèle de définition de la grille 3.1000 — Grille de coupe verticale, dont les points sur l'horizontale sont équidistants",65-66,,NC - Nombre de coefficients ou de valeurs utilisés pour préciser les coordonnées verticales,,,,,Experimental,Original
grib2/3/1000/67-(66+NCx4),"Modèle de définition de la grille 3.1000 — Grille de coupe verticale, dont les points sur l'horizontale sont équidistants",67-(66+NCx4),,"Coefficients définissant sous forme de fonctions les valeurs des coordonnées dans la dimension verticale, ou valeurs explicites des coordonnées (valeur en virgule flottante IEEE 32 bits)",,,,,Experimental,Original
