ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/31/10,Modèle de définition du produit 4.31 — Produit de satellite,10,1,Catégorie du paramètre,(voir la table de code 4.1),,4.1,,Operational,Original
grib2/4/31/11,Modèle de définition du produit 4.31 — Produit de satellite,11,1,Numéro du paramètre,(voir la table de code 4.2),,4.2,,Operational,Original
grib2/4/31/12,Modèle de définition du produit 4.31 — Produit de satellite,12,1,Type du processus de production,(voir la table de code 4.3),,4.3,,Operational,Original
grib2/4/31/13,Modèle de définition du produit 4.31 — Produit de satellite,13,1,Indicateur du processus d'observation (défini par les centres d'origine),,,,,Operational,Original
grib2/4/31/14,Modèle de définition du produit 4.31 — Produit de satellite,14,1,Nombre de bandes spectrales prises en compte (NB),,,,,Operational,Original
grib2/4/31//1,Modèle de définition du produit 4.31 — Produit de satellite,,,"15-   Répéter les 11 octets qui suivent pour chaque bande prise en compte (nb = 1, NB)",,,,,Operational,Original
grib2/4/31/(15+11(nb-1))-(16+11(nb-1)),Modèle de définition du produit 4.31 — Produit de satellite,(15+11(nb-1))-(16+11(nb-1)),,Séries des satellites bande nb (table de code établie par le centre d'origine/de production),,,,,Operational,Original
grib2/4/31/(17+11(nb-1))-(18+11(nb-1)),Modèle de définition du produit 4.31 — Produit de satellite,(17+11(nb-1))-(18+11(nb-1)),,Numéros des satellites bande nb (table de code établie par le centre d'origine/de production),,,,,Operational,Original
grib2/4/31/(19+11(nb-1))-(20+11(nb-1)),Modèle de définition du produit 4.31 — Produit de satellite,(19+11(nb-1))-(20+11(nb-1)),,Types d'instruments bande nb (table de code établie par le centre d'origine/de production),,,,,Operational,Original
grib2/4/31/(21+11(nb-1)),Modèle de définition du produit 4.31 — Produit de satellite,(21+11(nb-1)),,Facteur d'échelle du nombre d'ondes central - bande nb,,,,,Operational,Original
grib2/4/31/(22+11(nb-1))-(25+11(nb-1)),Modèle de définition du produit 4.31 — Produit de satellite,(22+11(nb-1))-(25+11(nb-1)),,Valeur ajustée du nombre d'ondes central – bande nb (unité: m-1),,,,,Operational,Original
