ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/68/10,"Modèle de définition du produit 4.68 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux constituants chimiques de l'atmosphère découlant d'une fonction de distribution",10,1,Catégorie du paramètre,(voir la table de code 4.1),,4.1,,Operational,Original
grib2/4/68/11,"Modèle de définition du produit 4.68 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux constituants chimiques de l'atmosphère découlant d'une fonction de distribution",11,1,Numéro du paramètre,(voir la table de code 4.2),,4.2,,Operational,Original
grib2/4/68/12-13,"Modèle de définition du produit 4.68 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux constituants chimiques de l'atmosphère découlant d'une fonction de distribution",12-13,2,Type de constituants chimiques de l'atmosphère,(voir la table de code 4.230),,4.230,,Operational,Original
grib2/4/68/14-15,"Modèle de définition du produit 4.68 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux constituants chimiques de l'atmosphère découlant d'une fonction de distribution",14-15,2,Nombre (N) de modes de la distribution,(voir la note 1),,,,Operational,Original
grib2/4/68/16-17,"Modèle de définition du produit 4.68 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux constituants chimiques de l'atmosphère découlant d'une fonction de distribution",16-17,2,Numéro du mode (I),,,,,Operational,Original
grib2/4/68/18-19,"Modèle de définition du produit 4.68 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux constituants chimiques de l'atmosphère découlant d'une fonction de distribution",18-19,2,Type de fonction de distribution,(voir la table de code 4.240 et la note 2),,4.240,,Operational,Original
grib2/4/68/20,"Modèle de définition du produit 4.68 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux constituants chimiques de l'atmosphère découlant d'une fonction de distribution",20,1,"Nombre de paramètres de fonction qui suivent (Np), définis par le type indiqué aux octets 18-19 (Type de fonction de distribution)",,,,,Operational,Original
grib2/4/68//1,"Modèle de définition du produit 4.68 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux constituants chimiques de l'atmosphère découlant d'une fonction de distribution",,,"Répéter les 5 octets qui suivent pour le nombre de paramètres de fonction (n = 1, Np), si Np > 0",,,,,Operational,Original
grib2/4/68/21+5(n-1),"Modèle de définition du produit 4.68 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux constituants chimiques de l'atmosphère découlant d'une fonction de distribution",21+5(n-1),,"Liste des facteurs d'échelle du paramètre fixe de la distribution (p1-pNp), défini par le type de distribution aux octets 18-19",,,,,Operational,Original
grib2/4/68/(22+5(n-1))-(25+5(n-1)),"Modèle de définition du produit 4.68 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux constituants chimiques de l'atmosphère découlant d'une fonction de distribution",(22+5(n-1))-(25+5(n-1)),,"Liste des valeurs ajustées du paramètre fixe de la distribution (p1-pNp), défini par le type de distribution aux octets 18-19",,,,,Operational,Original
grib2/4/68/21+5Np,"Modèle de définition du produit 4.68 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux constituants chimiques de l'atmosphère découlant d'une fonction de distribution",21+5Np,,Type du processus de production,(voir la table de code 4.3),,4.3,,Operational,Original
grib2/4/68/22+5Np,"Modèle de définition du produit 4.68 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux constituants chimiques de l'atmosphère découlant d'une fonction de distribution",22+5Np,,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,Original
grib2/4/68/23+5Np,"Modèle de définition du produit 4.68 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux constituants chimiques de l'atmosphère découlant d'une fonction de distribution",23+5Np,,Indicateur du processus de production de l'analyse ou de la prévision (défini par le centre d'origine),,,,,Operational,Original
grib2/4/68/(24+5Np)-(25+5Np),"Modèle de définition du produit 4.68 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux constituants chimiques de l'atmosphère découlant d'une fonction de distribution",(24+5Np)-(25+5Np),,Limite (heures) de tombée des données d'observation après l'heure de référence,(voir la note 3),,,,Operational,Original
grib2/4/68/26+5Np,"Modèle de définition du produit 4.68 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux constituants chimiques de l'atmosphère découlant d'une fonction de distribution",26+5Np,,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,Original
grib2/4/68/27+5Np,"Modèle de définition du produit 4.68 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux constituants chimiques de l'atmosphère découlant d'une fonction de distribution",27+5Np,,Indicateur d'unité de l'intervalle de temps,(voir la table de code 4.4),,4.4,,Operational,Original
grib2/4/68/(28+5Np)-(31+5Np),"Modèle de définition du produit 4.68 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux constituants chimiques de l'atmosphère découlant d'une fonction de distribution",(28+5Np)-(31+5Np),,Heure de la prévision exprimée dans l'unité précisée par l'octet précédent,(voir la note 4),,,,Operational,Original
grib2/4/68/32+5Np,"Modèle de définition du produit 4.68 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux constituants chimiques de l'atmosphère découlant d'une fonction de distribution",32+5Np,,Type de la première surface spécifiée,(voir la table de code 4.5),,4.5,,Operational,Original
grib2/4/68/33+5Np,"Modèle de définition du produit 4.68 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux constituants chimiques de l'atmosphère découlant d'une fonction de distribution",33+5Np,,Facteur d'échelle - première surface spécifiée,,,,,Operational,Original
grib2/4/68/(34+5Np)-(37+5Np),"Modèle de définition du produit 4.68 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux constituants chimiques de l'atmosphère découlant d'une fonction de distribution",(34+5Np)-(37+5Np),,Valeur ajustée - première surface spécifiée,,,,,Operational,Original
