ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/103/10,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de périodes,10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI
grib2/4/103/11,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de période,11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI
grib2/4/103/12,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de périodes,12,1,Type d'intervalle de période d'onde,((voir la table de code 4.91)),,4.91,,Operational,AI
grib2/4/103/13,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de période,13,1,Facteur d'échelle de la limite inférieure de la période des vagues,,,,,Operational,AI
grib2/4/103/14-17,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de périodes,14-17,4,Valeur mise à l'échelle de la limite inférieure de la période des vagues,((voir la note 1)),163,,,Operational,AI
grib2/4/103/18,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de périodes,18,1,Facteur d'échelle de la limite supérieure de la période d'onde,,,,,Operational,AI
grib2/4/103/19-22,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de périodes,19-22,4,Valeur mise à l'échelle de la limite supérieure de la période des vagues,((voir la note 1)),163,,,Operational,AI
grib2/4/103/23,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de périodes,23,1,Type du processus de production,((voir la table de code 4.3)),,4.3,,Operational,AI
grib2/4/103/24,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de périodes,24,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,AI
grib2/4/103/25,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de périodes,25,1,Indicateur du processus de production de l'analyse ou de la prévision (défini par le centre d'origine),,,,,Operational,AI
grib2/4/103/26-27,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de périodes,26-27,2,Limite (heures) de tombée des données d'observation après l'heure de référence,((voir la note 2)),33,,,Operational,AI
grib2/4/103/28,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de périodes,28,1,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,AI
grib2/4/103/29,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de périodes,29,1,Indicateur d'unité de l'intervalle de temps,((voir la table de code 4.4)),,4.4,,Operational,AI
grib2/4/103/30-33,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de périodes,30-33,4,Heure de la prévision exprimée dans l'unité précisée par l'octet précédent,,,,,Operational,AI
grib2/4/103/34,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de périodes,34,1,Type de la première surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI
grib2/4/103/35,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de périodes,35,1,Facteur d'échelle - première surface spécifiée,,,,,Operational,AI
grib2/4/103/36-39,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de périodes,36-39,4,Valeur ajustée - première surface spécifiée,,,,,Operational,AI
grib2/4/103/40,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de périodes,40,1,Type de la deuxième surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI
grib2/4/103/41,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de périodes,41,1,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,AI
grib2/4/103/42-45,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de périodes,42-45,4,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,AI
