ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/132/10,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI Engine
grib2/4/132/11,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI Engine
grib2/4/132/12,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",12,1,Type du processus de production,((voir la table de code 4.3)),,4.3,,Operational,AI Engine
grib2/4/132/13,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",13,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,AI Engine
grib2/4/132/14,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné",14,1,Indicateur du processus de production de la prévision (défini par le centre d'origine),,,,,Operational,AI Engine
grib2/4/132/15-16,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",15-16,2,Limite (heures) de tombée des données d'observation après l'heure de référence,((voir la note)),33,,,Operational,AI Engine
grib2/4/132/17,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",17,1,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,AI Engine
grib2/4/132/18,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",18,1,Indicateur d'unité de l'intervalle de temps,((voir la table de code 4.4)),,4.4,,Operational,AI Engine
grib2/4/132/19-22,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",19-22,4,Heure de la prévision exprimée dans l'unité précisée par l'octet 18,,,,,Operational,AI Engine
grib2/4/132/23,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",23,1,Type de la première surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI Engine
grib2/4/132/24,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",24,1,Facteur d'échelle - première surface spécifiée,,,,,Operational,AI Engine
grib2/4/132/25-28,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",25-28,4,Valeur ajustée - première surface spécifiée,,,,,Operational,AI Engine
grib2/4/132/29,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",29,1,Type de la deuxième surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI Engine
grib2/4/132/30,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",30,1,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,AI Engine
grib2/4/132/31-34,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",31-34,4,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,AI Engine
grib2/4/132/35-36,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",35-36,2,Nombre total de quantile q,,,,,Operational,AI Engine
grib2/4/132/37-38,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",37-38,2,Valeur de quantile (entre 0 et q),,,,,Operational,AI Engine
grib2/4/132/39,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",39,1,Type de jeu de données de référence,(voir la table de codes 4.100),,4.100,,Operational,AI Engine
grib2/4/132/40,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",40,1,Type de relation au jeu de données de référence,(voir la table de codes 4.101),,4.101,,Operational,AI Engine
grib2/4/132/41,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",41,1,Nombre de paramètres supplémentaires pour la période de référence (NA),((voir la note 2)),164,,,Operational,AI Engine
grib2/4/132//1,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",,,Les deux prochaines entrées sont répétées NA fois na=0:NA - cela peut être 0 fois si aucun paramètre n'est nécessaire.,,,,,Operational,AI Engine
grib2/4/132/42+(na-1)*5,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",42+(na-1)*5,,Facteur d'échelle des paramètres supplémentaires pour la période de référence,,,,,Operational,AI Engine
grib2/4/132/(43+(na-1)*5)-(46+(na-1)*5),"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",(43+(na-1)*5)-(46+(na-1)*5),,Valeur mise à l'échelle des paramètres supplémentaires pour la période de référence,,,,,Operational,AI Engine
grib2/4/132//2,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",,,Fin de la séquence NA répétée,,,,,Operational,AI Engine
grib2/4/132/(42+NA*5)-(43+NA*5),"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",(42+NA*5)-(43+NA*5),,Année de début de la période de référence,,,,,Operational,AI Engine
grib2/4/132/44+NA*5,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",44+NA*5,,Mois de début de la période de référence,,,,,Operational,AI Engine
grib2/4/132/45+NA*5,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",45+NA*5,,Jour du début de la période de référence,,,,,Operational,AI Engine
grib2/4/132/46+NA*5,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",46+NA*5,,Heure de début de la période de référence,,,,,Operational,AI Engine
grib2/4/132/47+NA*5,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",47+NA*5,,Minute de début de la période de référence,,,,,Operational,AI Engine
grib2/4/132/48+NA*5,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",48+NA*5,,Seconde du début de la période de référence,,,,,Operational,AI Engine
