ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/142/10,"Reforecast individuel de l'ensemble, contrôle et perturbé, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI Engine
grib2/4/142/11,"Prévision rétrospective individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI Engine
grib2/4/142/12-13,"Prévision rétrospective individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",12-13,2,Numéro de direction des vagues,,,,,Operational,AI Engine
grib2/4/142/14-15,"Reforecast individuel d'ensemble, contrôle et perturbé, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",14-15,2,Nombre de directions des vagues (ND),,,,,Operational,AI Engine
grib2/4/142/16-17,"Prévision rétrospective individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",16-17,2,Nombre de fréquence d'onde,,,,,Operational,AI Engine
grib2/4/142/18-19,"Prévision rétrospective individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",18-19,2,Nombre de fréquences d'onde (NF),,,,,Operational,AI Engine
grib2/4/142/20,"Prévision rétrospective individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",20,1,Type du processus de production,((voir la table de code 4.3)),,4.3,,Operational,AI Engine
grib2/4/142/21,"Prévision rétrospective individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",21,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,AI Engine
grib2/4/142/22,"Prévision rétrospective individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",22,1,Indicateur du processus de production de l'analyse ou de la prévision (défini par le centre d'origine),,,,,Operational,AI Engine
grib2/4/142/23-24,"Prévision rétrospective individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",23-24,2,Limite (heures) de tombée des données d'observation après l'heure de référence,((voir la note 1)),33,,,Operational,AI Engine
