ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/134/10,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI
grib2/4/134/11,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu.",11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI
grib2/4/134/12,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",12,1,Type du processus de production,((voir la table de code 4.3)),,4.3,,Operational,AI
grib2/4/134/13,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",13,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,AI
grib2/4/134/14,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",14,1,Indicateur du processus de production de la prévision (défini par le centre d'origine),,,,,Operational,AI
grib2/4/134/15-16,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",15-16,2,Limite (heures) de tombée des données d'observation après l'heure de référence,((voir la note 1)),33,,,Operational,AI
grib2/4/134/17,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",17,1,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,AI
grib2/4/134/18,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",18,1,Indicateur d'unité de l'intervalle de temps,((voir la table de code 4.4)),,4.4,,Operational,AI
grib2/4/134/19-22,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",19-22,4,Heure de la prévision exprimée dans l'unité précisée par l'octet précédent,((voir la note 2)),111,,,Operational,AI
grib2/4/134/23,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",23,1,Type de la première surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI
grib2/4/134/24,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",24,1,Facteur d'échelle - première surface spécifiée,,,,,Operational,AI
grib2/4/134/25-28,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",25-28,4,Valeur ajustée - première surface spécifiée,,,,,Operational,AI
grib2/4/134/29,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",29,1,Type de la deuxième surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI
grib2/4/134/30,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",30,1,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,AI
grib2/4/134/31-34,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",31-34,4,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,AI
grib2/4/134/35-36,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",35-36,2,Nombre total de quantiles q,,,,,Operational ,AI
grib2/4/134/37-38,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",37-38,2,Valeur du quantile (entre 0 et q),,,,,Operational,AI
grib2/4/134/39-40,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",39-40,2,Année de fin de l'intervalle de temps global,,,,,Operational,AI
grib2/4/134/41,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",41,1,Mois de fin de l'intervalle de temps global,,,,,Operational,AI
grib2/4/134/42,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",42,1,Jour de fin de l'intervalle de temps global.,,,,,Operational,AI
grib2/4/134/43,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",43,1,Heure de fin de l'intervalle de temps global.,,,,,Operational,AI
grib2/4/134/44,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",44,1,Minute de la fin de l'intervalle de temps global.,,,,,Operational,AI
grib2/4/134/45,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",45,1,Seconde de la fin de l'intervalle de temps global.,,,,,Operational,AI
grib2/4/134/46,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",46,1,n - nombre des spécifications décrivant les intervalles de temps sur lesquels porte le calcul statistique du champ,,,,,Operational,AI
grib2/4/134/47-50,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",47-50,4,Nombre total de valeurs manquantes dans le calcul statistique,,,,,Operational,AI
grib2/4/134//1,"Prévisions quantiles des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",,,51-62 Spécification de la plage de temps la plus externe (ou unique) sur laquelle le traitement statistique est effectué,,,,,Operational,AI
