ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/63/10,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",10,1,Catégorie du paramètre,(voir la table de code 4.1),,4.1,,Operational,PDF
grib2/4/63/11,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",11,1,Numéro du paramètre,(voir la table de code 4.2),,4.2,,Operational,PDF
grib2/4/63/12,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",12,1,Classification des dalles,(voir la table de code 4.242),,4.242,,Operational,PDF
grib2/4/63/13,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",13,1,Nombre total (NT) de paires de dalles ou de caractéristiques,(voir les notes 1 et 2),,,,Operational,PDF
grib2/4/63/14,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",14,1,Nombre de dalles spatiales utilisées (NUT),(voir les notes 1 et 2),,,,Operational,PDF
grib2/4/63/15,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",15,1,"Indice de dalle (ITN = {1,..., NUT})",(voir la note 1),,,,Operational,PDF
grib2/4/63/16,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",16,1,Nombre de caractéristiques de dalle utilisées (NAT) pour ITN,(voir la note 1),,,,Operational,PDF
grib2/4/63/17,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",17,1,"Caractéristique de la dalle (A = {A(1),..., A(NAT(ITN))})",(voir la table de code 4.241)  (voir la note 1),,4.241,,Operational,PDF
grib2/4/63/18,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",18,1,Type du processus de production,(voir la table de code 4.3),,4.3,,Operational,PDF
grib2/4/63/19,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",19,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,PDF
grib2/4/63/20,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",20,1,Indicateur du processus de production de l'analyse ou de la prévision (défini par le centre d'origine),,,,,Operational,PDF
grib2/4/63/21-22,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",21-22,2,Limite (heures) de tombée des données d'observation après l'heure de référence,(voir la note 3),,,,Operational,PDF
grib2/4/63/23,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",23,1,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,PDF
grib2/4/63/24,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",24,1,Indicateur d'unité de l'intervalle de temps,(voir la table de code 4.4),,4.4,,Operational,PDF
grib2/4/63/25-28,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",25-28,4,Heure de la prévision exprimée dans l'unité précisée par l'octet 24,(voir la note 4),,,,Operational,PDF
grib2/4/63/29,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",29,1,Type de la première surface spécifiée,(voir la table de code 4.5),,4.5,,Operational,PDF
grib2/4/63/30,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",30,1,Facteur d'échelle - première surface spécifiée,,,,,Operational,PDF
grib2/4/63/31-34,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",31-34,4,Valeur ajustée - première surface spécifiée,,,,,Operational,PDF
grib2/4/63/35,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",35,1,Type de la deuxième surface spécifiée,(voir la table de code 4.5),,4.5,,Operational,PDF
grib2/4/63/36,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",36,1,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,PDF
grib2/4/63/37-40,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",37-40,4,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,PDF
grib2/4/63/41,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",41,1,Type de la prévision d'ensemble,(voir la table de code 4.6),,4.6,,Operational,PDF
grib2/4/63/42,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",42,1,Numéro de la perturbation,,,,,Operational,PDF
grib2/4/63/43,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",43,1,Nombre de prévisions dans l'ensemble,,,,,Operational,PDF
grib2/4/63/44-45,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",44-45,2,Année - Fin de l’intervalle de temps complet,,,,,Operational,PDF
grib2/4/63/46,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",46,1,Mois- Fin de l’intervalle de temps complet,,,,,Operational,PDF
grib2/4/63/47,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",47,1,Jour - Fin de l’intervalle de temps complet,,,,,Operational,PDF
grib2/4/63/48,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",48,1,Heure - Fin de l’intervalle de temps complet,,,,,Operational,PDF
grib2/4/63/49,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",49,1,Minute - Fin de l’intervalle de temps complet,,,,,Operational,PDF
grib2/4/63/50,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",50,1,Seconde - Fin de l’intervalle de temps complet,,,,,Operational,PDF
grib2/4/63/51,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",51,1,n - nombre des spécifications décrivant les intervalles de temps sur lesquels porte le calcul statistique du champ,,,,,Operational,PDF
grib2/4/63/52-55,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",52-55,4,Nombre total de valeurs manquantes dans le calcul statistique,,,,,Operational,PDF
grib2/4/63//1,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",,,56-67   Spécification de l'intervalle de temps le plus éloigné (ou intervalle de temps unique) sur lequel porte le calcul statistique,,,,,Operational,PDF
grib2/4/63/56,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",56,1,Calcul statistique ayant permis d'obtenir le champ élaboré à partir du champ à chaque incrément de temps durant l'intervalle de temps,(voir la table de code 4.10),,4.10,,Operational,PDF
grib2/4/63/57,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",57,1,Type d'incrément de temps entre les champs successifs employé pour le calcul statistique,(voir la table de code 4.11),,4.11,,Operational,PDF
grib2/4/63/58,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",58,1,Indicateur de l'unité de temps employée pour l'intervalle de temps sur lequel porte le calcul statistique,(voir la table de code 4.4),,4.4,,Operational,PDF
grib2/4/63/59-62,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",59-62,4,"Durée de l'intervalle de temps sur lequel porte le calcul statistique, exprimée dans l'unité indiquée par l'octet précédent",,,,,Operational,PDF
grib2/4/63/63,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",63,1,Indicateur de l'unité de temps employée pour l'incrément de temps entre les champs successifs,(voir la table de code 4.4),,4.4,,Operational,PDF
grib2/4/63/64-67,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",64-67,4,"Incrément de temps entre les champs successifs, exprimé dans l'unité indiquée par l'octet précédent",(voir les notes 5 et 6),,,,Operational,PDF
grib2/4/63//2,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",,,"68-nn   Ces octets figurent dans le message uniquement si n>1, nn = 55 + 12 x n",,,,,Operational,PDF
grib2/4/63/68-79,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",68-79,12,"Même contenu que les octets 56 à 67, pour l'étape suivante du calcul",,,,,Operational,PDF
grib2/4/63/80-nn,"Modèle de définition du produit 4.63 Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative à la dynamique spatio-temporelle de mosaïques",80-nn,,"Spécifications des intervalles de temps supplémentaires, incluses en fonction de la valeur de n. Le contenu est le même que celui des octets 56 à 67, répétés au besoin",,,,,Operational,PDF
