ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/87/10,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI Engine
grib2/4/87/11,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI Engine
grib2/4/87/12,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,12,1,Type du processus de production,((voir la table de code 4.3)),,4.3,,Operational,AI Engine
grib2/4/87/13,prévisions de quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,13,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,AI Engine
grib2/4/87/14,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,14,1,Indicateur du processus de production de la prévision (défini par le centre d'origine),,,,,Operational,AI Engine
grib2/4/87/15-16,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,15-16,2,Limite (heures) de tombée des données d'observation après l'heure de référence,((voir la note 1)),33,,,Operational,AI Engine
grib2/4/87/17,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,17,1,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,AI Engine
grib2/4/87/18,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,18,1,Indicateur d'unité de l'intervalle de temps,((voir la table de code 4.4)),,4.4,,Operational,AI Engine
grib2/4/87/19-22,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,19-22,4,Heure de la prévision exprimée dans l'unité précisée par l'octet précédent,((voir la note 2)),111,,,Operational,AI Engine
grib2/4/87/23,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,23,1,Type de la première surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI Engine
grib2/4/87/24,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,24,1,Facteur d'échelle - première surface spécifiée,,,,,Operational,AI Engine
grib2/4/87/25-28,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,25-28,4,Valeur ajustée - première surface spécifiée,,,,,Operational,AI Engine
grib2/4/87/29,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,29,1,Type de la deuxième surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI Engine
grib2/4/87/30,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,30,1,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,AI Engine
grib2/4/87/31-34,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,31-34,4,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,AI Engine
grib2/4/87/35-36,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,35-36,2,Nombre total de quantiles q,,,,,Operational ,AI Engine
grib2/4/87/37-38,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,37-38,2,Valeur du quantile (entre 0 et q),,,,,Operational,AI Engine
grib2/4/87/39-40,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,39-40,2,Année de fin de l'intervalle de temps global,,,,,Operational,AI Engine
grib2/4/87/41,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,41,1,Mois de fin de l'intervalle de temps global.,,,,,Operational,AI Engine
grib2/4/87/42,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,42,1,Jour de fin de l'intervalle de temps global.,,,,,Operational,AI Engine
grib2/4/87/43,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,43,1,Heure de fin de l'intervalle de temps global.,,,,,Operational,AI Engine
grib2/4/87/44,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,44,1,Minute de la fin de l'intervalle de temps global.,,,,,Operational,AI Engine
grib2/4/87/45,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,45,1,Seconde de la fin de l'intervalle de temps global.,,,,,Operational,AI Engine
grib2/4/87/46,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,46,1,n - nombre des spécifications décrivant les intervalles de temps sur lesquels porte le calcul statistique du champ,,,,,Operational,AI Engine
grib2/4/87/47-50,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,47-50,4,Nombre total de valeurs manquantes dans le calcul statistique,,,,,Operational,AI Engine
grib2/4/87/51-62,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,51-62,12,Spécification de la plage temporelle la plus externe (ou unique) sur laquelle le traitement statistique est effectué.,,,,,Operational,AI Engine
grib2/4/87/51,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,51,1,Calcul statistique ayant permis d'obtenir le champ élaboré à partir du champ à chaque incrément de temps durant l'intervalle de temps,((voir la table de code 4.10)),,4.10,,Operational,AI Engine
grib2/4/87/52,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,52,1,Type d'incrément de temps entre les champs successifs employé pour le calcul statistique,((voir la table de code 4.11)),,4.11,,Operational,AI Engine
grib2/4/87/53,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,53,1,Indicateur de l'unité de temps employée pour l'intervalle de temps sur lequel porte le calcul statistique,((voir la table de code 4.4)),,4.4,,Operational,AI Engine
grib2/4/87/54-57,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,54-57,4,"La durée de l'intervalle de temps sur lequel le traitement statistique est effectué, en unités définies par l'octet précédent.",,,,,Operational,AI Engine
grib2/4/87/58,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,58,1,Indicateur de l'unité de temps employée pour l'incrément de temps entre les champs successifs,((voir la table de code 4.4)),,4.4,,Operational,AI Engine
grib2/4/87/59-62,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,59-62,4,Incrément temporel entre des champs successifs en unités définies par l'octet précédent,((voir la note 3)),7,,,Operational,AI Engine
grib2/4/87//1,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,,,"63-nn   Ces octets sont inclus uniquement si n > 1, où nn = 50 + 12 x n",,,,,Operational,AI Engine
grib2/4/87/63-74,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,63-74,12,"En tant qu'octets 51-62, prochaine étape la plus interne du traitement.",,,,,Operational,AI Engine
grib2/4/87/75-nn,Prévisions quantiles à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu,75-nn,,"Spécifications supplémentaires de plage de temps, incluses conformément à la valeur de n. Contenu sous forme d'octets 51 à 62, répétés si nécessaire.",,,,,Operational,AI Engine
