ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/143/10,"Champs aléatoires utilisés dans une prévision d'ensemble, à un niveau horizontal ou dans une couche horizontale à un moment donné.",10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI Engine
grib2/4/143/11,"Champs aléatoires utilisés dans une prévision d'ensemble, à un niveau horizontal ou dans une couche horizontale à un moment donné",11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI Engine
grib2/4/143/12,"Champs aléatoires utilisés dans une prévision d'ensemble, à un niveau horizontal ou dans une couche horizontale à un moment donné.",12,1,Type du processus de production,((voir la table de code 4.3)),,4.3,,Operational,AI Engine
grib2/4/143/13,"Champs aléatoires utilisés dans une prévision d'ensemble, à un niveau horizontal ou dans une couche horizontale à un moment donné.",13,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,AI Engine
grib2/4/143/14,"Champs aléatoires utilisés dans une prévision d'ensemble, à un niveau horizontal ou dans une couche horizontale à un moment donné.",14,1,Indicateur du processus de production de la prévision (défini par le centre d'origine),,,,,Operational,AI Engine
grib2/4/143/15-16,"Champs aléatoires utilisés dans une prévision d'ensemble, à un niveau horizontal ou dans une couche horizontale à un moment donné.",15-16,2,Limite (heures) de tombée des données d'observation après l'heure de référence,((voir la note)),33,,,Operational,AI Engine
grib2/4/143/17,"Champs aléatoires utilisés dans une prévision d'ensemble, à un niveau horizontal ou dans une couche horizontale à un moment donné.",17,1,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,AI Engine
grib2/4/143/18,"Champs aléatoires utilisés dans une prévision d'ensemble, à un niveau horizontal ou dans une couche horizontale à un moment donné.",18,1,Indicateur d'unité de l'intervalle de temps,((voir la table de code 4.4)),,4.4,,Operational,AI Engine
grib2/4/143/19-22,"Champs aléatoires utilisés dans une prévision d'ensemble, à un niveau horizontal ou dans une couche horizontale à un moment donné.",19-22,4,Heure de la prévision exprimée dans l'unité précisée par l'octet 18,,,,,Operational,AI Engine
grib2/4/143/23-24,"Champs aléatoires utilisés dans une prévision d'ensemble, à un niveau horizontal ou dans une couche horizontale à un moment donné.",23-24,2,Numéro de champ aléatoire,,,,,Operational,AI Engine
