ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/83/10,"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",10,1,Catégorie du paramètre,(voir la table de code 4.1),,4.1,,Operational,Original
grib2/4/83/11,"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",11,1,Numéro du paramètre,(voir la table de code 4.2),,4.2,,Operational,Original
grib2/4/83/12-13,"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",12-13,2,Type d'aérosol,(voir la table de code 4.233),,4.233,,Operational,Original
grib2/4/83/14,"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",14,1,Source ou puits,(voir la table de code 4.238),,4.238,,Operational,Original
grib2/4/83/15,"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",15,1,Type d'intervalle pour la première et la deuxième taille,(voir la table de code 4.91),,4.91,,Operational,Original
grib2/4/83/16,"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",16,1,Facteur d'échelle de la première taille,,,,,Operational,Original
grib2/4/83/17-20,"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",17-20,4,Valeur ajustée de la première taille en mètres,,,,,Operational,Original
grib2/4/83/21,"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",21,1,Facteur d'échelle de la deuxième taille,,,,,Operational,Original
grib2/4/83/22-25,"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",22-25,4,Valeur ajustée de la deuxième taille en mètres,,,,,Operational,Original
grib2/4/83/26,"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",26,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,Original
grib2/4/83/27,"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",27,1,Indicateur du processus de production de la prévision (défini par le centre d'origine),,,,,Operational,Original
grib2/4/83/28-29,"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",28-29,2,Limite (heures) de tombée des données après l'heure de référence,(voir la note 1),,,,Operational,Original
grib2/4/83/30,"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",30,1,Limite (minutes) de tombée des données après l'heure de référence,,,,,Operational,Original
grib2/4/83/31,"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",31,1,Indicateur d'unité de l'intervalle de temps,(voir la table de code 4.4),,4.4,,Operational,Original
grib2/4/83/32-35,"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",32-35,4,Heure de la prévision exprimée dans l'unité précisée par l'octet 31,(voir la note 2),,,,Operational,Original
grib2/4/83/36,"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",36,1,Type de la première surface spécifiée,(voir la table de code 4.5),,4.5,,Operational,Original
grib2/4/83/37,"Modèle de définition du produit 4.83 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux aérosols",37,1,Facteur d'échelle - première surface spécifiée,,,,,Operational,Original
