ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/116/10,"Prévision individuelle d'ensemble, contrôle et perturbation sur des carreaux généralisés à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI
grib2/4/116/11,"Prévision individuelle ensembliste, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu.",11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI
grib2/4/116/12,"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu.",12,1,Classification des dalles,((voir la table de code 4.242)),,4.242,,Operational,AI
grib2/4/116/13-14,"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",13-14,2,Type de carreau,(voir la table de codes 4.252),,4.252,,Operational,AI
grib2/4/116/15,"Prévision individuelle d'ensemble, contrôle et perturbé sur des carreaux généralisés à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu",15,1,Nombre de tuiles spatiales utilisées,,,,,Operational,AI
grib2/4/116/16,"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",16,1,Nombre de combinaisons d'attributs de carreaux utilisées pour le type de carreau,,,,,Operational,AI
grib2/4/116/17,"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",17,1,Nombre d'attributs de carreaux utilisés pour la combinaison d'attributs de carreaux (NUTAFTAC),,,,,Operational,AI
grib2/4/116//1,"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",,,"Répétez l'octet suivant pour chaque attribut de tuile (n=1,NUTAFTAC).",,,,,Operational,AI
grib2/4/116/18+(n-1),"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",18+(n-1),,Attribut de tuile,(voir la table de codes 4.241),,2.241,,Operational,AI
grib2/4/116//2,"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",,,Fin de répétition,,,,,Operational,AI
grib2/4/116/19+(NUTAFTAC-1),"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",19+(NUTAFTAC-1),,Nombre total de combinaisons d'attributs de carreaux,,,,,Operational,AI
grib2/4/116/20+(NUTAFTAC-1),"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",20+(NUTAFTAC-1),,Index de tuiles,,,,,Operational,AI
grib2/4/116/(21+(NUTAFTAC-1))-(36+(NUTAFTAC-1)),"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",(21+(NUTAFTAC-1))-(36+(NUTAFTAC-1)),,UUID du groupe de données,,,,,Operational,AI
grib2/4/116/37+(NUTAFTAC-1),"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",37+(NUTAFTAC-1),,Type du processus de production,,,,,Operational,AI
grib2/4/116/38+(NUTAFTAC-1),"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",38+(NUTAFTAC-1),,Processus en arrière-plan,,,,,Operational,AI
grib2/4/116/39+(NUTAFTAC-1),"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",39+(NUTAFTAC-1),,Génération d'identifiant de processus,,,,,Operational,AI
grib2/4/116/(40+(NUTAFTAC-1))-(41+(NUTAFTAC-1)),"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",(40+(NUTAFTAC-1))-(41+(NUTAFTAC-1)),,Heures après la coupure des données,,,,,Operational,AI
grib2/4/116/42+(NUTAFTAC-1),"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",42+(NUTAFTAC-1),,Minutes après la coupure des données,,,,,Operational,AI
grib2/4/116/43+(NUTAFTAC-1),"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",43+(NUTAFTAC-1),,Indicateur d'unité de l'intervalle de temps,((voir la table de code 4.4)),,4.4,,Operational,AI
grib2/4/116/(44+(NUTAFTAC-1))-(47+(NUTAFTAC-1)),"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",(44+(NUTAFTAC-1))-(47+(NUTAFTAC-1)),,Temps de prévision,,,,,Operational,AI
grib2/4/116/48+(NUTAFTAC-1),"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",48+(NUTAFTAC-1),,Type de la première surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI
grib2/4/116/49+(NUTAFTAC-1),"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",49+(NUTAFTAC-1),,Facteur d'échelle - première surface spécifiée,,,,,Operational,AI
grib2/4/116/(50+(NUTAFTAC-1))-(53+(NUTAFTAC-1)),"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",(50+(NUTAFTAC-1))-(53+(NUTAFTAC-1)),,Valeur ajustée - première surface spécifiée,,,,,Operational,AI
grib2/4/116/54+(NUTAFTAC-1),"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",54+(NUTAFTAC-1),,Type de la deuxième surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI
grib2/4/116/55+(NUTAFTAC-1),"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",55+(NUTAFTAC-1),,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,AI
grib2/4/116/(56+(NUTAFTAC-1))-(59+(NUTAFTAC-1)),"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",(56+(NUTAFTAC-1))-(59+(NUTAFTAC-1)),,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,AI
grib2/4/116/60+(NUTAFTAC-1),"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",60+(NUTAFTAC-1),,Type de la prévision d'ensemble,((voir la table de code 4.6)),,4.6,,Operational,AI
grib2/4/116/(61+(NUTAFTAC-1))-(64+(NUTAFTAC-1)),"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",(61+(NUTAFTAC-1))-(64+(NUTAFTAC-1)),,Numéro de la perturbation,,,,,Operational,AI
grib2/4/116/(65+(NUTAFTAC-1))-(68+(NUTAFTAC-1)),"Prévision individuelle d'ensemble, contrôle et perturbation sur des tuiles généralisées à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",(65+(NUTAFTAC-1))-(68+(NUTAFTAC-1)),,Nombre de prévisions dans l'ensemble,,,,,Operational,AI
