ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/97/10,"Moyenne, accumulation, valeurs extrêmes ou autres valeurs traitées statistiquement de l'analyse post-traitement ou de la prévision à un niveau horizontal ou dans une couche horizontale à une heure locale",10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI Engine
grib2/4/97/11,"Moyenne, accumulation, valeurs extrêmes ou autres valeurs traitées statistiquement de l'analyse post-traitement ou de la prévision à un niveau horizontal ou dans une couche horizontale à un moment local.",11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI Engine
grib2/4/97/12-13,"Moyenne, accumulation, valeurs extrêmes ou autres valeurs traitées statistiquement de l'analyse ou de la prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale.",12-13,2,Indicateur pour le traitement des données d'entrée,((voir la note 1)),82,,,Operational,AI Engine
grib2/4/97/14-15,"Moyenne, accumulation, valeurs extrêmes ou autres valeurs traitées statistiquement de l'analyse ou de la prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale.",14-15,2,Centre d'origine des données d'entrée,(Voir la Note 2 et le tableau des codes communs C-11),81,CCT-11,,Operational,AI Engine
grib2/4/97/16,"Moyenne, accumulation, valeurs extrêmes ou autres valeurs traitées statistiquement de l'analyse ou de la prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale.",16,1,Type de post-traitement,((voir la note 3)),126,,,Operational,AI Engine
grib2/4/97/17,"Moyenne, accumulation, valeurs extrêmes ou autres valeurs traitées statistiquement de l'analyse ou de la prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale.",17,1,Type du processus de production,((voir la table de code 4.3)),,4.3,,Operational,AI Engine
grib2/4/97/18,"Moyenne, accumulation, valeurs extrêmes ou autres valeurs traitées statistiquement de l'analyse ou de la prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale.",18,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,AI Engine
grib2/4/97/19,"Moyenne, accumulation, valeurs extrêmes ou autres valeurs traitées statistiquement de l'analyse ou de la prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale.",19,1,Indicateur du processus de production de l'analyse ou de la prévision (défini par le centre d'origine),,,,,Operational,AI Engine
grib2/4/97/20,"Moyenne, accumulation, valeurs extrêmes ou autres valeurs traitées statistiquement de l'analyse ou de la prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale.",20,1,Type de la première surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI Engine
grib2/4/97/21,"Moyenne, accumulation, valeurs extrêmes ou autres valeurs traitées statistiquement de l'analyse ou de la prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale.",21,1,Facteur d'échelle - première surface spécifiée,,,,,Operational,AI Engine
grib2/4/97/22-25,"Moyenne, accumulation, valeurs extrêmes ou autres valeurs traitées statistiquement de l'analyse ou de la prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale.",22-25,4,Valeur ajustée - première surface spécifiée,,,,,Operational,AI Engine
grib2/4/97/26,"Moyenne, accumulation, valeurs extrêmes ou autres valeurs traitées statistiquement de l'analyse ou de la prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale.",26,1,Type de la deuxième surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI Engine
grib2/4/97/27,"Moyenne, accumulation, valeurs extrêmes ou autres valeurs traitées statistiquement de l'analyse ou de la prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale.",27,1,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,AI Engine
grib2/4/97/28-31,"Moyenne, accumulation, valeurs extrêmes ou autres valeurs traitées statistiquement de l'analyse ou de la prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale.",28-31,4,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,AI Engine
grib2/4/97/32,"Moyenne, accumulation, valeurs extrêmes ou autres valeurs traitées statistiquement de l'analyse ou de la prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale.",32,1,Processus statistique utilisé pour calculer les champs qui seront utilisés dans le traitement du temps local.,((voir la table de code 4.10)),,4.10,,Operational,AI Engine
grib2/4/97/33,"Moyenne, accumulation, valeurs extrêmes ou autres valeurs traitées statistiquement de l'analyse ou de la prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale.",33,1,Indicateur de l'unité de plage de temps sur laquelle le traitement statistique est effectué,((voir la table de code 4.4)),,4.4,,Operational,AI Engine
