ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/54/10,"Modèle de définition du produit 4.54 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres partitionnés",10,1,Catégorie du paramètre,(voir la table de code 4.1),,4.1,,Operational,Original
grib2/4/54/11,"Modèle de définition du produit 4.54 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres partitionnés",11,1,Numéro du paramètre,(voir la table de code 4.2 et les notes 2 et 3),"60,121",4.2,,Operational,Original
grib2/4/54/12,"Modèle de définition du produit 4.54 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres partitionnés",12,1,Numéro de table de partition (PTN),(voir les notes 1 et 3),"6,121",,,Operational,Original
grib2/4/54/13,"Modèle de définition du produit 4.54 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres partitionnés",13,1,Nombre de partitions (NP),(voir la note 1),6,,,Operational,Original
grib2/4/54/14-(14+2NP-1),"Modèle de définition du produit 4.54 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres partitionnés",14-(14+2NP-1),,Ensemble de partitions (énumérer tous les numéros de partition de cet ensemble),(voir la table de code 4.PTN et la note 1),6,4.PTN,,Operational,Original
grib2/4/54/(14+2NP)-(15+2NP),"Modèle de définition du produit 4.54 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres partitionnés",(14+2NP)-(15+2NP),,Numéro de partition (PN),(voir la table de code 4.PTN et la note 3),121,4.PTN,,Operational,Original
grib2/4/54/(16+2NP),"Modèle de définition du produit 4.54 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres partitionnés",(16+2NP),,Type du processus de production,(voir la table de code 4.3),,4.3,,Operational,Original
grib2/4/54/(17+2NP),"Modèle de définition du produit 4.54 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres partitionnés",(17+2NP),,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,Original
grib2/4/54/(18+2NP),"Modèle de définition du produit 4.54 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres partitionnés",(18+2NP),,Indicateur du processus de production de l'analyse ou de la prévision (défini par le centre d'origine),,,,,Operational,Original
grib2/4/54/(19+2NP)-(20+2NP),"Modèle de définition du produit 4.54 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux paramètres partitionnés",(19+2NP)-(20+2NP),,Limite (heures) de tombée des données d'observation après l'heure de référence,(voir la note 1),6,,,Operational,Original
