ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/81/10,"Modèle de définition du produit 4.81 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",10,1,Catégorie du paramètre,(voir la table de code 4.1),,4.1,,Operational,Original
grib2/4/81/11,"Modèle de définition du produit 4.81 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",11,1,Numéro du paramètre,(voir la table de code 4.2),,4.2,,Operational,Original
grib2/4/81/12-13,"Modèle de définition du produit 4.81 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",12-13,2,Type d'aérosol,(voir la table de code commune C-14),,CCT-14,,Operational,Original
grib2/4/81/14,"Modèle de définition du produit 4.81 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",14,1,Source ou puits,(voir la table de code 4.238),,4.238,,Operational,Original
grib2/4/81/15,"Modèle de définition du produit 4.81 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",15,1,Type d'intervalle pour la première et la deuxième taille,(voir la table de code 4.91),,4.91,,Operational,Original
grib2/4/81/16,"Modèle de définition du produit 4.81 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",16,1,Facteur d'échelle de la première taille,,,,,Operational,Original
grib2/4/81/17-20,"Modèle de définition du produit 4.81 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",17-20,4,Valeur ajustée de la première taille en mètres,,,,,Operational,Original
grib2/4/81/21,"Modèle de définition du produit 4.81 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",21,1,Facteur d'échelle de la deuxième taille,,,,,Operational,Original
grib2/4/81/22-25,"Modèle de définition du produit 4.81 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",22-25,4,Valeur ajustée de la deuxième taille en mètres,,,,,Operational,Original
grib2/4/81/26,"Modèle de définition du produit 4.81 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",26,1,Type d'intervalle pour la première et la deuxième longueur d'onde indiquée,(voir la table de code 4.91),,4.91,,Operational,Original
grib2/4/81/27,"Modèle de définition du produit 4.81 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",27,1,Facteur d'échelle de la première longueur d'onde,,,,,Operational,Original
grib2/4/81/28-31,"Modèle de définition du produit 4.81 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",28-31,4,Valeur ajustée de la première longueur d'onde en mètres,,,,,Operational,Original
grib2/4/81/32,"Modèle de définition du produit 4.81 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",32,1,Facteur d'échelle de la deuxième longueur d'onde,,,,,Operational,Original
grib2/4/81/33-36,"Modèle de définition du produit 4.81 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",33-36,4,Valeur ajustée de la deuxième longueur d'onde en mètres,,,,,Operational,Original
grib2/4/81/37,"Modèle de définition du produit 4.81 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",37,1,Type du processus de production,(voir la table de code 4.3),,4.3,,Operational,Original
grib2/4/81/38,"Modèle de définition du produit 4.81 – Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",38,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,Original
