ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/50/10,"Modèle de définition du produit 4.44 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux aérosols",10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI
grib2/4/50/11,"Modèle de définition du produit 4.44 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux aérosols",11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI
grib2/4/50/12-13,"Modèle de définition du produit 4.44 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux aérosols",12-13,2,Type d'aérosol,((voir la table de code 4.233)),,4.233,,Operational,AI
grib2/4/50/14,"Modèle de définition du produit 4.44 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux aérosols",14,1,Type d'intervalle pour la première et la deuxième taille,((voir la table de code 4.91)),,4.91,,Operational,AI
grib2/4/50/15,"Modèle de définition du produit 4.44 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux aérosols",15,1,Facteur d'échelle de la première taille,,,,,Operational,AI
grib2/4/50/16-19,"Modèle de définition du produit 4.44 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux aérosols",16-19,4,Valeur ajustée de la première taille en mètres,,,,,Operational,AI
grib2/4/50/20,"Modèle de définition du produit 4.44 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux aérosols",20,1,Facteur d'échelle de la deuxième taille,,,,,Operational,AI
grib2/4/50/21-24,"Modèle de définition du produit 4.44 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux aérosols",21-24,4,Valeur ajustée de la deuxième taille en mètres,,,,,Operational,AI
grib2/4/50/25,"Modèle de définition du produit 4.44 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux aérosols",25,1,Type du processus de production,((voir la table de code 4.3)),,4.3,,Operational,AI
grib2/4/50/26,"Modèle de définition du produit 4.44 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux aérosols",26,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,AI
grib2/4/50/27,"Modèle de définition du produit 4.44 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux aérosols",27,1,Indicateur du processus de production de l'analyse ou de la prévision (défini par le centre d'origine),,,,,Operational,AI
grib2/4/50/28-29,"Modèle de définition du produit 4.44 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux aérosols",28-29,2,Limite (heures) de tombée des données d'observation après l'heure de référence,((voir la note)),33,,,Operational,AI
grib2/4/50/30,"Modèle de définition du produit 4.44 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux aérosols",30,1,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,AI
grib2/4/50/31,"Modèle de définition du produit 4.44 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux aérosols",31,1,Indicateur d'unité de l'intervalle de temps,((voir la table de code 4.4)),,4.4,,Operational,AI
grib2/4/50/32-35,"Modèle de définition du produit 4.44 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux aérosols",32-35,4,Heure de la prévision exprimée dans l'unité précisée par l'octet 31,,,,,Operational,AI
grib2/4/50/36,"Modèle de définition du produit 4.44 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux aérosols",36,1,Type de la première surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI
grib2/4/50/37,"Modèle de définition du produit 4.44 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux aérosols",37,1,Facteur d'échelle - première surface spécifiée,,,,,Operational,AI
grib2/4/50/38-41,"Modèle de définition du produit 4.44 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux aérosols",38-41,4,Valeur ajustée - première surface spécifiée,,,,,Operational,AI
grib2/4/50/42,"Modèle de définition du produit 4.44 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux aérosols",42,1,Type de la deuxième surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI
grib2/4/50/43,"Modèle de définition du produit 4.44 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux aérosols",43,1,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,AI
grib2/4/50/44-47,"Modèle de définition du produit 4.44 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux aérosols",44-47,4,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,AI
