ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/130/10,"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI
grib2/4/130/11,"Anomalies, significations et autres produits dérivés issus de prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI
grib2/4/130/12,"Anomalies, significations et autres produits dérivés des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné",12,1,Type du processus de production,((voir la table de code 4.3)),,4.3,,Operational,AI
grib2/4/130/13,"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",13,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,AI
grib2/4/130/14,"Anomalies, significations et autres produits dérivés des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",14,1,Indicateur du processus de production de l'analyse ou de la prévision (défini par le centre d'origine),,,,,Operational,AI
grib2/4/130/15-16,"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",15-16,2,Limite (heures) de tombée des données d'observation après l'heure de référence,((voir la note 1)),33,,,Operational,AI
grib2/4/130/17,"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",17,1,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,AI
grib2/4/130/18,"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",18,1,Indicateur d'unité de l'intervalle de temps,((voir la table de code 4.4)),,4.4,,Operational,AI
grib2/4/130/19-22,"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",19-22,4,Heure de la prévision exprimée dans l'unité précisée par l'octet précédent,,,,,Operational,AI
grib2/4/130/23,"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",23,1,Type de la première surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI
grib2/4/130/24,"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",24,1,Facteur d'échelle - première surface spécifiée,,,,,Operational,AI
grib2/4/130/25-28,"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",25-28,4,Valeur ajustée - première surface spécifiée,,,,,Operational,AI
grib2/4/130/29,"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",29,1,Type de la deuxième surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI
grib2/4/130/30,"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",30,1,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,AI
grib2/4/130/31-34,"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",31-34,4,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,AI
grib2/4/130/35,"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",35,1,Prévision dérivée,((voir la table de code 4.7)),,4.7,,Operational,AI
grib2/4/130/36,"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",36,1,Nombre de prévisions dans l'ensemble,,,,,Operational,AI
grib2/4/130/37,"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",37,1,Type de jeu de données de référence,(voir le tableau de codes 4.100),,4.100,,Operational,AI
grib2/4/130/38,"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",38,1,Type de relation au jeu de données de référence,(voir la table de codes 4.101),,4.101,,Operational,AI
grib2/4/130/39,"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",39,1,Nombre de paramètres supplémentaires pour la période de référence (NA),((voir la note 2)),164,,,Operational,AI
grib2/4/130//1,"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",,,Les deux entrées suivantes sont répétées NA fois na=0:NA - cela peut être 0 fois si aucun paramètre n'est nécessaire.,,,,,Operational,AI
grib2/4/130/40+(na-1)*5,"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",40+(na-1)*5,,Facteur d'échelle des paramètres supplémentaires pour la période de référence,,,,,Operational,AI
grib2/4/130/(41+(na-1)*5)-(44+(na-1)*5),"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",(41+(na-1)*5)-(44+(na-1)*5),,Valeur mise à l'échelle des paramètres supplémentaires pour la période de référence,,,,,Operational,AI
grib2/4/130//2,"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",,,Fin de la séquence NA répétée,,,,,Operational,AI
grib2/4/130/(40+NA*5)-(41+NA*5),"Anomalies, significations et autres produits dérivés issus des prévisions dérivées basées sur tous les membres de l'ensemble en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",(40+NA*5)-(41+NA*5),,Année de début de la période de référence,,,,,Operational,AI
