ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/3/110/15,Modèle de définition de la grille 3.110 — Projection équatoriale azimutale équidistante,15,1,Forme de la Terre,(voir la table de code 3.2),,3.2,,Operational,PDF
grib2/3/110/16,Modèle de définition de la grille 3.110 — Projection équatoriale azimutale équidistante,16,1,Facteur d'échelle du rayon de la Terre sphérique,,,,,Operational,PDF
grib2/3/110/17-20,Modèle de définition de la grille 3.110 — Projection équatoriale azimutale équidistante,17-20,4,Valeur ajustée du rayon de la Terre sphérique,,,,,Operational,PDF
grib2/3/110/21,Modèle de définition de la grille 3.110 — Projection équatoriale azimutale équidistante,21,1,Facteur d'échelle du grand axe de la Terre ellipsoïdale aplatie,,,,,Operational,PDF
grib2/3/110/22-25,Modèle de définition de la grille 3.110 — Projection équatoriale azimutale équidistante,22-25,4,Valeur ajustée du grand axe de la Terre ellipsoïdale aplatie,,,,,Operational,PDF
grib2/3/110/26,Modèle de définition de la grille 3.110 — Projection équatoriale azimutale équidistante,26,1,Facteur d'échelle du petit axe de la Terre ellipsoïdale aplatie,,,,,Operational,PDF
grib2/3/110/27-30,Modèle de définition de la grille 3.110 — Projection équatoriale azimutale équidistante,27-30,4,Valeur ajustée du petit axe de la Terre ellipsoïdale aplatie,,,,,Operational,PDF
grib2/3/110/31-34,Modèle de définition de la grille 3.110 — Projection équatoriale azimutale équidistante,31-34,4,Nx - nombre de points le long de l'axe des x,,,,,Operational,PDF
grib2/3/110/35-38,Modèle de définition de la grille 3.110 — Projection équatoriale azimutale équidistante,35-38,4,Ny - nombre de points le long de l'axe des y,,,,,Operational,PDF
grib2/3/110/39-42,Modèle de définition de la grille 3.110 — Projection équatoriale azimutale équidistante,39-42,4,La1 - latitude du point de tangence (centre de la grille),,,,,Operational,PDF
grib2/3/110/43-46,Modèle de définition de la grille 3.110 — Projection équatoriale azimutale équidistante,43-46,4,Lo1 - longitude du point de tangence,,,,,Operational,PDF
grib2/3/110/47,Modèle de définition de la grille 3.110 — Projection équatoriale azimutale équidistante,47,1,Indicateurs de résolution et de composantes,(voir la table d'indicateurs 3.3),,,3.3,Operational,PDF
grib2/3/110/48-51,Modèle de définition de la grille 3.110 — Projection équatoriale azimutale équidistante,48-51,4,"Dx - longueur de la grille dans la direction x, exprimée en 10-3 m, mesurée à l'origine de l'axe",,,,,Operational,PDF
grib2/3/110/52-55,Modèle de définition de la grille 3.110 — Projection équatoriale azimutale équidistante,52-55,4,"Dy - longueur de la grille dans la direction y, exprimée en 10-3 m, mesurée à l'origine de l'axe",,,,,Operational,PDF
grib2/3/110/56,Modèle de définition de la grille 3.110 — Projection équatoriale azimutale équidistante,56,1,Centre de la projection,,,,,Operational,PDF
grib2/3/110/57,Modèle de définition de la grille 3.110 — Projection équatoriale azimutale équidistante,57,1,Mode d'exploration,(voir la table d'indicateurs 3.4),,,3.4,Operational,PDF
