ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/129/10,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI Engine
grib2/4/129/11,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI Engine
grib2/4/129/12,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",12,1,Type du processus de production,((voir la table de code 4.3)),,4.3,,Operational,AI Engine
grib2/4/129/13,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",13,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,AI Engine
grib2/4/129/14,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",14,1,Indicateur du processus de production de l'analyse ou de la prévision (défini par le centre d'origine),,,,,Operational,AI Engine
grib2/4/129/15-16,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",15-16,2,Limite (heures) de tombée des données d'observation après l'heure de référence,((voir la note 1)),33,,,Operational,AI Engine
grib2/4/129/17,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",17,1,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,AI Engine
grib2/4/129/18,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",18,1,Indicateur d'unité de l'intervalle de temps,((voir la table de code 4.4)),,4.4,,Operational,AI Engine
grib2/4/129/19-22,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",19-22,4,Heure de la prévision exprimée dans l'unité précisée par l'octet précédent,,,,,Operational,AI Engine
grib2/4/129/23,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",23,1,Type de la première surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI Engine
grib2/4/129/24,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",24,1,Facteur d'échelle - première surface spécifiée,,,,,Operational,AI Engine
grib2/4/129/25-28,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",25-28,4,Valeur ajustée - première surface spécifiée,,,,,Operational,AI Engine
grib2/4/129/29,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",29,1,Type de la deuxième surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI Engine
grib2/4/129/30,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",30,1,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,AI Engine
grib2/4/129/31-34,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",31-34,4,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,AI Engine
grib2/4/129/35,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",35,1,Type de la prévision d'ensemble,((voir la table de code 4.6)),,4.6,,Operational,AI Engine
grib2/4/129/36,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",36,1,Numéro de la perturbation,,,,,Operational,AI Engine
grib2/4/129/37,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",37,1,Nombre de prévisions dans l'ensemble,,,,,Operational,AI Engine
grib2/4/129/38,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",38,1,Type de jeu de données de référence,(voir la table de codes 4.100),,4.100,,Operational,AI Engine
grib2/4/129/39,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",39,1,Type de relation au jeu de données de référence,(voir la table de codes 4.101),,4.101,,Operational,AI Engine
grib2/4/129/40,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",40,1,Nombre de paramètres supplémentaires pour la période de référence (NA),((voir la note 2)),164,,,Operational,AI Engine
grib2/4/129//1,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",,,Les deux entrées suivantes sont répétées NA fois na=0:NA - cela peut être 0 fois si aucun paramètre n'est nécessaire.,,,,,Operational,AI Engine
grib2/4/129/41+(na-1)*5,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",41+(na-1)*5,,Facteur d'échelle des paramètres supplémentaires pour la période de référence,,,,,Operational,AI Engine
grib2/4/129/(42+(na-1)*5)-(45+(na-1)*5),"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",(42+(na-1)*5)-(45+(na-1)*5),,Valeur mise à l'échelle des paramètres supplémentaires pour la période de référence,,,,,Operational,AI Engine
grib2/4/129//2,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",,,Fin de la séquence NA répétée,,,,,Operational,AI Engine
grib2/4/129/(41+NA*5)-(42+NA*5),"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",(41+NA*5)-(42+NA*5),,Année de début de la période de référence,,,,,Operational,AI Engine
grib2/4/129/43+NA*5,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",43+NA*5,,Mois de début de la période de référence,,,,,Operational,AI Engine
grib2/4/129/44+NA*5,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",44+NA*5,,Jour de début de la période de référence,,,,,Operational,AI Engine
grib2/4/129/45+NA*5,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",45+NA*5,,Heure de début de la période de référence,,,,,Operational,AI Engine
grib2/4/129/46+NA*5,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",46+NA*5,,Minute de début de la période de référence,,,,,Operational,AI Engine
grib2/4/129/47+NA*5,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",47+NA*5,,Seconde du début de la période de référence,,,,,Operational,AI Engine
grib2/4/129/(48+NA*5)-(51+NA*5),"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",(48+NA*5)-(51+NA*5),,Taille de l'échantillon de la période de référence,,,,,Operational,AI Engine
grib2/4/129/52+NA*5,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",52+NA*5,,Nombre de plage de temps de période de référence (NR),((voir la note 3)),165,,,Operational,AI Engine
grib2/4/129//3,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",,,Les trois entrées suivantes sont répétées NR fois nr=1:NR,,,,,Operational,AI Engine
grib2/4/129/53+NA*5+(nr-1)*6,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",53+NA*5+(nr-1)*6,,Type de traitement statistique pour la plage temporelle de la période de référence,(voir la table de codes 4.102),,4.102,,Operational,AI Engine
grib2/4/129/54+NA*5+(nr-1)*6,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",54+NA*5+(nr-1)*6,,Indicateur de l'unité de la plage de temps pour la période de référence,((voir la table de code 4.4)),,4.4,,Operational,AI Engine
grib2/4/129/(55+NA*5+(nr-1)*6)-(58+NA*5+(nr-1)*6),"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",(55+NA*5+(nr-1)*6)-(58+NA*5+(nr-1)*6),,Durée de l'intervalle de temps pour la période de référence,,,,,Operational,AI Engine
grib2/4/129//4,"Anomalies, significativité et autres produits dérivés provenant d'une prévision d'ensemble individuelle, contrôle et perturbée en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",,,Fin de la séquence NR répétée,,,,,Operational,AI Engine
