ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/128/10,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI
grib2/4/128/11,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI
grib2/4/128/12,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",12,1,Type du processus de production,((voir la table de code 4.3)),,4.3,,Operational,AI
grib2/4/128/13,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",13,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,AI
grib2/4/128/14,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",14,1,Indicateur du processus de production de l'analyse ou de la prévision (défini par le centre d'origine),,,,,Operational,AI
grib2/4/128/15-16,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",15-16,2,Limite (heures) de tombée des données d'observation après l'heure de référence,((voir la note 1)),33,,,Operational,AI
grib2/4/128/17,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",17,1,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,AI
grib2/4/128/18,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",18,1,Indicateur d'unité de l'intervalle de temps,((voir la table de code 4.4)),,4.4,,Operational,AI
grib2/4/128/19-22,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",19-22,4,Heure de la prévision exprimée dans l'unité précisée par l'octet précédent,,,,,Operational,AI
grib2/4/128/23,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",23,1,Type de la première surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI
grib2/4/128/24,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",24,1,Facteur d'échelle - première surface spécifiée,,,,,Operational,AI
grib2/4/128/25-28,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",25-28,4,Valeur ajustée - première surface spécifiée,,,,,Operational,AI
grib2/4/128/29,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",29,1,Type de la deuxième surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI
grib2/4/128/30,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",30,1,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,AI
grib2/4/128/31-34,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",31-34,4,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,AI
grib2/4/128/35,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",35,1,Type de jeu de données de référence,(Voir la table de codes 4.100),,4.100,,Operational,AI
grib2/4/128/36,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",36,1,Type de relation au jeu de données de référence,(Voir la table de codes 4.101),,4.101,,Operational,AI
grib2/4/128/37,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",37,1,Nombre de paramètres supplémentaires pour la période de référence (NA),((voir la note 2)),164,,,Operational,AI
grib2/4/128//1,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",,,Les deux entrées suivantes sont répétées NA fois na=0:NA - cela peut être 0 fois si aucun paramètre n'est nécessaire.,,,,,Operational,AI
grib2/4/128/38+(na-1)*5,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",38+(na-1)*5,,Facteur d'échelle des paramètres supplémentaires pour la période de référence,,,,,Operational,AI
grib2/4/128/(39+(na-1)*5)-(42+(na-1)*5),"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",(39+(na-1)*5)-(42+(na-1)*5),,Valeur mise à l'échelle des paramètres supplémentaires pour la période de référence,,,,,Operational,AI
grib2/4/128//2,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",,,Fin de la séquence NA répétée,,,,,Operational,AI
grib2/4/128/(38+NA*5)-(39+NA*5),"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",(38+NA*5)-(39+NA*5),,Année de début de la période de référence,,,,,Operational,AI
grib2/4/128/40+NA*5,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",40+NA*5,,Mois de début de la période de référence,,,,,Operational,AI
grib2/4/128/41+NA*5,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",41+NA*5,,Jour du début de la période de référence,,,,,Operational,AI
grib2/4/128/42+NA*5,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",42+NA*5,,Heure de début de la période de référence,,,,,Operational,AI
grib2/4/128/43+NA*5,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",43+NA*5,,Minute du début de la période de référence,,,,,Operational,AI
grib2/4/128/44+NA*5,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",44+NA*5,,Seconde du début de la période de référence,,,,,Operational,AI
grib2/4/128/(45+NA*5)-(48+NA*5),"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",(45+NA*5)-(48+NA*5),,Taille de l'échantillon de la période de référence,,,,,Operational,AI
grib2/4/128/49+NA*5,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",49+NA*5,,Nombre de plage de temps de période de référence (NR),((voir la note 3)),165,,,Operational,AI
grib2/4/128//3,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",,,Les trois entrées suivantes sont répétées NR fois nr=1:NR,,,,,Operational,AI
grib2/4/128/50+NA*5+(nr-1)*6,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",50+NA*5+(nr-1)*6,,Type de traitement statistique pour la plage de temps de la période de référence,(voir le tableau de codes 4.102),,4.102,,Operational,AI
grib2/4/128/51+NA*5+(nr-1)*6,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",51+NA*5+(nr-1)*6,,Indicateur de l'unité de plage de temps pour la période de référence,((voir la table de code 4.4)),,4.4,,Operational,AI
grib2/4/128/(52+NA*5+(nr-1)*6)-(55+NA*5+(nr-1)*6),"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",(52+NA*5+(nr-1)*6)-(55+NA*5+(nr-1)*6),,Durée de l'intervalle de temps pour la période de référence,,,,,Operational,AI
grib2/4/128//4,"Anomalies, significations et autres produits dérivés d'une analyse ou prévision en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale à un moment donné.",,,Fin de la séquence NR répétée,,,,,Operational,AI
