ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/34/10,"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",10,1,Catégorie du paramètre,(voir la table de code 4.1),,4.1,,Operational,PDF
grib2/4/34/11,"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",11,1,Numéro du paramètre,(voir la table de code 4.2),,4.2,,Operational,PDF
grib2/4/34/12,"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",12,1,Type du processus de production,(voir la table de code 4.3),,4.3,,Operational,PDF
grib2/4/34/13,"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",13,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,PDF
grib2/4/34/14,"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",14,1,Indicateur du processus de production de l'analyse ou de la prévision,,,,,Operational,PDF
grib2/4/34/15-16,"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",15-16,2,Limite (heures) de tombée des données d'observation après l'heure de référence,(voir la note 1),33,,,Operational,PDF
grib2/4/34/17,"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",17,1,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,PDF
grib2/4/34/18,"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",18,1,Indicateur d'unité de l'intervalle de temps,(voir la table de code 4.4),,4.4,,Operational,PDF
grib2/4/34/19-22,"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",19-22,4,Heure de la prévision exprimée dans l'unité précisée par l'octet 18,(voir la note 2),111,,,Operational,PDF
grib2/4/34/23,"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",23,1,Nombre de bandes spectrales prises en compte (NB),,,,,Operational,PDF
grib2/4/34//1,"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",,,"24-   Répéter les 11 octets qui suivent pour chaque bande prise en compte (nb = 1, NB)",,,,,Operational,PDF
grib2/4/34/(24+11(nb-1))-(25+11(nb-1)),"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",(24+11(nb-1))-(25+11(nb-1)),,Séries des satellites - bande nb (table de code établie par le centre d'origine/ de production),,,,,Operational,PDF
grib2/4/34/(26+11(nb-1))-(27+11(nb-1)),"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",(26+11(nb-1))-(27+11(nb-1)),,Numéros des satellites - bande nb (table de code établie par le centre d'origine/ de production),,,,,Operational,PDF
grib2/4/34/(28+11(nb-1))-(29+11(nb-1)),"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",(28+11(nb-1))-(29+11(nb-1)),,Types d'instruments - bande nb (table de code établie par le centre d'origine/ de production),,,,,Operational,PDF
grib2/4/34/(30+11(nb-1)),"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",(30+11(nb-1)),,Facteur d'échelle du nombre d'ondes central - bande nb,,,,,Operational,PDF
grib2/4/34/(31+11(nb-1))-(34+11(nb-1)),"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",(31+11(nb-1))-(34+11(nb-1)),,Valeur ajustée du nombre d'ondes central – bande nb (unité: m-1),,,,,Operational,PDF
grib2/4/34/(24+11NB),"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",(24+11NB),,Type de la prévision d'ensemble,(voir la table de code 4.6),,4.6,,Operational,PDF
grib2/4/34/(25+11NB),"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",(25+11NB),,Numéro de la perturbation,,,,,Operational,PDF
grib2/4/34/(26+11NB),"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",(26+11NB),,Nombre de prévisions dans l'ensemble,,,,,Operational,PDF
grib2/4/34/(27+11NB)-(28+11NB),"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",(27+11NB)-(28+11NB),,Fin de l'intervalle de temps complet - Année,,,,,Operational,PDF
grib2/4/34/(29+11NB),"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",(29+11NB),,Fin de l'intervalle de temps complet - Mois,,,,,Operational,PDF
grib2/4/34/(30+11NB),"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",(30+11NB),,Fin de l'intervalle de temps complet - Jour,,,,,Operational,PDF
grib2/4/34/(31+11NB),"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",(31+11NB),,Fin de l'intervalle de temps complet - Heure,,,,,Operational,PDF
grib2/4/34/(32+11NB),"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",(32+11NB),,Fin de l'intervalle de temps complet - Minute,,,,,Operational,PDF
grib2/4/34/(33+11NB),"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",(33+11NB),,Fin de l'intervalle de temps complet - Seconde,,,,,Operational,PDF
grib2/4/34/(34+11NB),"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",(34+11NB),,n - Nombre des spécifications décrivant les intervalles de temps sur lesquels porte le calcul statistique du champ,,,,,Operational,PDF
grib2/4/34/(35+11NB)-(38+11NB),"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",(35+11NB)-(38+11NB),,Nombre total de valeurs manquantes dans le calcul statistique,,,,,Operational,PDF
grib2/4/34//2,"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",,,"(39+11NB)- Répéter les 12 octets qui suivent pour chaque spécification d'intervalle de temps (i = 1, n)",,,,,Operational,PDF
grib2/4/34/(39+11NB+12(i-1)),"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",(39+11NB+12(i-1)),,Calcul statistique ayant permis d'obtenir le champ élaboré à partir du champ à chaque incrément de temps durant l'intervalle de temps,(voir la table de code 4.10),,4.10,,Operational,PDF
grib2/4/34/(40+11NB+12(i-1)),"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",(40+11NB+12(i-1)),,Type d'incrément de temps entre les champs successifs employé pour le calcul statistique,(voir la table de code 4.11),,4.11,,Operational,PDF
grib2/4/34/(41+11NB+12(i-1)),"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",(41+11NB+12(i-1)),,Indicateur de l'unité de temps employée pour l'intervalle de temps sur lequel porte le calcul statistique,(voir la table de code 4.4),,4.4,,Operational,PDF
grib2/4/34/(42+11NB+12(i-1))-(45+11NB+12(i-1)),"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",(42+11NB+12(i-1))-(45+11NB+12(i-1)),,"Durée de l'intervalle de temps sur lequel porte le calcul statistique, exprimée dans l'unité indiquée par l'octet précédent",,,,,Operational,PDF
grib2/4/34/(46+11NB+12(i-1)),"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",(46+11NB+12(i-1)),,Indicateur de l'unité de temps employée pour l'incrément de temps entre les champs successifs,(voir la table de code 4.4),,4.4,,Operational,PDF
grib2/4/34/(47+11NB+12(i-1))-(50+11NB+12(i-1)),"Modèle de définition du produit 4.34 — Prévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non, relative aux données satellite simulées (de synthèse)",(47+11NB+12(i-1))-(50+11NB+12(i-1)),,"Incrément de temps entre les champs successifs, exprimé dans l'unité indiquée par l'octet précédent",(voir les notes 3 et 4),"7,98",,,Operational,PDF
