ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/127/10,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI Engine
grib2/4/127/11,"Prévision individuelle d'ensemble, contrôle et perturbé, à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides.",11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI Engine
grib2/4/127/12-13,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",12-13,2,Type de constituants chimiques de l'atmosphère,((voir la table de code 4.230)),,4.230,,Operational,AI Engine
grib2/4/127/14,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",14,1,Source ou puits,((voir la table de code 4.238)),,4.238,,Operational,AI Engine
grib2/4/127/15-16,"Prévision individuelle d'ensemble, contrôle et perturbé, à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",15-16,2,Modèle de transport utilisé,(Voir le tableau de codes 4.333),,4.333,,Operational,AI Engine
grib2/4/127/17-18,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",17-18,2,Demandé par l'entité,(voir le tableau des codes communs C-11),,c-11,,Operational,AI Engine
grib2/4/127/19-20,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",19-20,2,Origine du scénario,(Voir le tableau de codes 4.335),,4.335,,Operational,AI Engine
grib2/4/127/21-22,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",21-22,2,NWP utilisé,(Voir le tableau de codes 4.336),,4.336,,Operational,AI Engine
grib2/4/127/23-24,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",23-24,2,Année de début de publication,,,,,Operational,AI Engine
grib2/4/127/25,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",25,1,Mois de début de la publication,,,,,Operational,AI Engine
grib2/4/127/26,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",26,1,Jour de début de la mise en production,,,,,Operational,AI Engine
grib2/4/127/27,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",27,1,Heure de début de la publication,,,,,Operational,AI Engine
grib2/4/127/28,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",28,1,Minute de début de la libération,,,,,Operational,AI Engine
grib2/4/127/29,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",29,1,Début de la libération deuxième,,,,,Operational,AI Engine
grib2/4/127/30-31,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",30-31,2,Horloge murale temps initial d'exécution (année),,,,,Operational,AI Engine
