ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/92/10,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI
grib2/4/92/11,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI
grib2/4/92/12,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",12,1,Type du processus de production,((voir la table de code 4.3)),,4.3,,Operational,AI
grib2/4/92/13,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",13,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,AI
grib2/4/92/14,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",14,1,Indicateur du processus de production de la prévision (défini par le centre d'origine),,,,,Operational,AI
grib2/4/92/15,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",15,1,Type de la première surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI
grib2/4/92/16,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",16,1,Facteur d'échelle - première surface spécifiée,,,,,Operational,AI
grib2/4/92/17-20,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",17-20,4,Valeur ajustée - première surface spécifiée,,,,,Operational,AI
grib2/4/92/21,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",21,1,Type de la deuxième surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI
grib2/4/92/22,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",22,1,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,AI
grib2/4/92/23-26,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",23-26,4,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,AI
grib2/4/92/27,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",27,1,Type de la prévision d'ensemble,((voir la table de code 4.6)),,4.6,,Operational,AI
grib2/4/92/28,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",28,1,Numéro de la perturbation,,,,,Operational,AI
grib2/4/92/29,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",29,1,Nombre de prévisions dans l'ensemble,,,,,Operational,AI
grib2/4/92/30,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",30,1,Méthode utilisée pour dériver les valeurs des champs de données à l'heure locale spécifiée dans la section 1,(voir le tableau de codes 4.248),,4.248,,Operational,AI
grib2/4/92/31,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",31,1,n - nombre de prévisions utilisées pour créer le champ de données composite à l'heure locale spécifiée dans la section 1 (n >= 1),,,,,Operational,AI
grib2/4/92//1,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",,,Spécification des octets 32-49 de la prévision utilisée dans le traitement (n = 1),,,,,Operational,AI
grib2/4/92/32-33,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",32-33,2,Année de la prévision utilisée dans le traitement,,,,,Operational,AI
grib2/4/92/34,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",34,1,Mois de la prévision utilisé dans le traitement,,,,,Operational,AI
grib2/4/92/35,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",35,1,Jour de la prévision utilisé dans le traitement,,,,,Operational,AI
grib2/4/92/36,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",36,1,L'heure de la prévision utilisée dans le traitement,,,,,Operational,AI
grib2/4/92/37,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",37,1,Minute de la prévision utilisée dans le traitement,,,,,Operational,AI
grib2/4/92/38,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",38,1,Seconde de la prévision utilisée dans le traitement,,,,,Operational,AI
grib2/4/92/39,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",39,1,Indicateur des unités de temps de prévision,((voir la table de code 4.4)),,4.4,,Operational,AI
grib2/4/92/40-43,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",40-43,4,Temps de prévision,((voir la note)),156,,,Operational,AI
grib2/4/92/44,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",44,1,Nombre d'incréments de temps de la prévision utilisés dans le traitement,,,,,Operational,AI
grib2/4/92/45,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",45,1,Indicateur des unités de temps pour l'incrément de temps,((voir la table de code 4.4)),,4.4,,Operational,AI
grib2/4/92/46-49,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",46-49,4,Incréments de temps entre les temps de prévision successifs,,,,,Operational,AI
grib2/4/92//2,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",,,Les octets 50-nn sont inclus uniquement si n > 1 où nn = 31 + 18 x n,,,,,Operational,AI
grib2/4/92/50-nn,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée",50-nn,,(n-1) répétitions de la séquence d’octets 32-49 décrivant les prochaines analyses ou prévisions utilisées dans le traitement,,,,,Operational,AI
