ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/146/10,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI Engine
grib2/4/146/11,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI Engine
grib2/4/146/12,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,12,1,Type du processus de production,((voir la table de code 4.3)),,4.3,,Operational,AI Engine
grib2/4/146/13,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,13,1,Processus en arrière-plan,,,,,Operational,AI Engine
grib2/4/146/14,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,14,1,Génération de l'identifiant de processus,,,,,Operational,AI Engine
grib2/4/146/15-16,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,15-16,2,Heures après la coupure des données,,,,,Operational,AI Engine
grib2/4/146/17,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,17,1,Minutes après la coupure des données,,,,,Operational,AI Engine
grib2/4/146/18,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,18,1,Indicateur d'unité de l'intervalle de temps,((voir la table de code 4.4)),,4.4,,Operational,AI Engine
grib2/4/146/19-22,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,19-22,4,Temps de prévision,,,,,Operational,AI Engine
grib2/4/146/23,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,23,1,Type de la première surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI Engine
grib2/4/146/24,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,24,1,Facteur d'échelle - première surface spécifiée,,,,,Operational,AI Engine
grib2/4/146/25-28,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,25-28,4,Valeur ajustée - première surface spécifiée,,,,,Operational,AI Engine
grib2/4/146/29,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,29,1,Type de la deuxième surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI Engine
grib2/4/146/30,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,30,1,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,AI Engine
grib2/4/146/31-32,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,31-32,4,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,AI Engine
grib2/4/146/35-36,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,35-36,2,Score de vérification,(voir la table de codes 4.120),,4.120,,Operational,AI Engine
grib2/4/146/37,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,37,1,Type de jeu de données de référence pour la vérification,(voir la table de codes 4.121),,4.121,,Operational,AI Engine
grib2/4/146/38,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,38,1,Type de traitement statistique sur la verticale pour vérification,((voir la table de code 4.10)),,4.10,,Operational,AI Engine
grib2/4/146/39,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,39,1,Type d'opérateur de seuil pour le score de vérification,((voir la table de code 4.91)),,4.91,,Operational,AI Engine
grib2/4/146/40,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,40,1,Type d'arguments supplémentaires pour le score de vérification,(voir la table de codes 4.122),,4.122,,Operational,AI Engine
grib2/4/146/41,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,41,1,Nombre d'arguments supplémentaires pour la vérification (NA),,,,,Operational,AI Engine
grib2/4/146//1,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné., , ,Les deux entrées suivantes sont répétées NA fois na=0 : NA - peut être 0 fois si aucun paramètre n'est nécessaire (na=0).,,,,,Operational,AI Engine
grib2/4/146/42 + (na-1)*5,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,42 + (na-1)*5,1,Facteur d'échelle de l'argument supplémentaire pour la vérification,,,,,Operational,AI Engine
grib2/4/146/(43 + (na-1)*5) - (46 + (na-1)*5),Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,(43 + (na-1)*5) - (46 + (na-1)*5),4,Valeur mise à l'échelle de l'argument supplémentaire pour la vérification,,,,,Operational,AI Engine
grib2/4/146//2,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné., , ,Fin de la séquence répétée NA fois.,,,,,Operational,AI Engine
grib2/4/146/(42 + NA*5) - (43 + NA*5),Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,(42 + NA*5) - (43 + NA*5),2,Année de début de la période de vérification,,,,,Operational,AI Engine
grib2/4/146/44 + NA*5,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,44 + NA*5,1,Mois de début de la période de vérification,,,,,Operational,AI Engine
grib2/4/146/45 + NA*5,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,45 + NA*5,1,Jour du début de la période de vérification,,,,,Operational,AI Engine
grib2/4/146/46 + NA*5,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,46 + NA*5,1,Heure de début de la période de vérification,,,,,Operational,AI Engine
grib2/4/146/47 + NA*5,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,47 + NA*5,1,Minute du début de la période de vérification,,,,,Operational,AI Engine
grib2/4/146/48 + NA*5,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,48 + NA*5,1,Seconde du début de la période de vérification,,,,,Operational,AI Engine
grib2/4/146/49 + NA*5,Scores de vérification pour l'analyse ou la prévision à un niveau horizontal ou dans une couche horizontale à un moment donné.,49 + NA*5,1,Nombre de plages de temps de période de vérification (NV),,,,,Operational,AI Engine
