ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/151/10,Scores de vérification pour les prévisions dérivées basées sur tous les membres de l'ensemble à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu,10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI Engine
grib2/4/151/11,Scores de vérification pour les prévisions dérivées basées sur tous les membres de l'ensemble à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu,11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI Engine
grib2/4/151/12,Scores de vérification pour les prévisions dérivées basées sur tous les membres de l'ensemble à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu,12,1,Type du processus de production,((voir la table de code 4.3)),,4.3,,Operational,AI Engine
grib2/4/151/13,Scores de vérification pour les prévisions dérivées basées sur tous les membres de l'ensemble à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu,13,1,Processus en arrière-plan,,,,,Operational,AI Engine
grib2/4/151/14,Scores de vérification pour les prévisions dérivées basées sur tous les membres de l'ensemble à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu,14,1,Génération d'identifiant de processus,,,,,Operational,AI Engine
grib2/4/151/15-16,Scores de vérification pour les prévisions dérivées basées sur tous les membres de l'ensemble à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu,15-16,2,Heures après la coupure des données,,,,,Operational,AI Engine
grib2/4/151/17,Scores de vérification pour les prévisions dérivées basées sur tous les membres de l'ensemble à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu,17,1,Minutes après la coupure des données,,,,,Operational,AI Engine
grib2/4/151/18,Scores de vérification pour les prévisions dérivées basées sur tous les membres de l'ensemble à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu,18,1,Indicateur d'unité de l'intervalle de temps,((voir la table de code 4.4)),,4.4,,Operational,AI Engine
grib2/4/151/19-22,Scores de vérification pour les prévisions dérivées basées sur tous les membres de l'ensemble à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu,19-22,4,Temps de prévision,,,,,Operational,AI Engine
grib2/4/151/23,Scores de vérification pour les prévisions dérivées basées sur tous les membres de l'ensemble à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu,23,1,Type de la première surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI Engine
grib2/4/151/24,Scores de vérification pour les prévisions dérivées basées sur tous les membres de l'ensemble à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu,24,1,Facteur d'échelle - première surface spécifiée,,,,,Operational,AI Engine
grib2/4/151/25-28,Scores de vérification pour les prévisions dérivées basées sur tous les membres de l'ensemble à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu,25-28,4,Valeur ajustée - première surface spécifiée,,,,,Operational,AI Engine
