ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/102/10,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules",10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI
grib2/4/102/11,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules",11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI
grib2/4/102/12-13,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules.",12-13,2,Numéro de direction des vagues,,,,,Operational,AI
grib2/4/102/14-15,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules",14-15,2,Nombre de directions des vagues (ND),,,,,Operational,AI
grib2/4/102/16-17,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules",16-17,2,Numéro de fréquence d'onde,,,,,Operational,AI
grib2/4/102/18-19,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules",18-19,2,Nombre de fréquences d'onde (NF),,,,,Operational,AI
grib2/4/102/20,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules",20,1,Type du processus de production,((voir la table de code 4.3)),,4.3,,Operational,AI
grib2/4/102/21,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules",21,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,AI
grib2/4/102/22,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules",22,1,Indicateur du processus de production de l'analyse ou de la prévision (défini par le centre d'origine),,,,,Operational,AI
grib2/4/102/23-24,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules",23-24,2,Limite (heures) de tombée des données d'observation après l'heure de référence,((voir la note 1)),33,,,Operational,AI
grib2/4/102/25,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules",25,1,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,AI
grib2/4/102/26,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules",26,1,Indicateur d'unité de l'intervalle de temps,((voir la table de code 4.4)),,4.4,,Operational,AI
grib2/4/102/27-30,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules",27-30,4,Heure de la prévision exprimée dans l'unité précisée par l'octet précédent,,,,,Operational,AI
