ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/91/10,"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",10,1,Catégorie du paramètre,(voir la table de code 4.1),,4.1,,Operational,PDF
grib2/4/91/11,"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",11,1,Numéro du paramètre,(voir la table de code 4.2),,4.2,,Operational,PDF
grib2/4/91/12,"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",12,1,Type du processus de production,(voir la table de code 4.3),,4.3,,Operational,PDF
grib2/4/91/13,"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",13,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,PDF
grib2/4/91/14,"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",14,1,Indicateur du processus de production de la prévision (défini par le centre d'origine),,,,,Operational,PDF
grib2/4/91/15-16,"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",15-16,2,Limite (heures) de tombée des données d'observation après l'heure de référence,(voir la note 1),33,,,Operational,PDF
grib2/4/91/17,"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",17,1,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,PDF
grib2/4/91/18,"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",18,1,Indicateur d'unité de l'intervalle de temps,(voir la table de code 4.4),,4.4,,Operational,PDF
grib2/4/91/19-22,"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",19-22,4,Heure de la prévision exprimée dans l'unité précisée par l'octet 18,(voir la note 2),111,,,Operational,PDF
grib2/4/91/23,"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",23,1,Type de la première surface spécifiée,(voir la table de code 4.5),,4.5,,Operational,PDF
grib2/4/91/24,"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",24,1,Facteur d'échelle - première surface spécifiée,,,,,Operational,PDF
grib2/4/91/25-28,"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",25-28,4,Valeur ajustée - première surface spécifiée,,,,,Operational,PDF
grib2/4/91/29,"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",29,1,Type de la deuxième surface spécifiée,(voir la table de code 4.5),,4.5,,Operational,PDF
grib2/4/91/30,"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",30,1,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,PDF
grib2/4/91/31-34,"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",31-34,4,Valeur ajustée – deuxième surface spécifiée,,,,,Operational,PDF
grib2/4/91/35,"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",35,1,NC - nombre de catégories,,,,,Operational,PDF
grib2/4/91//1,"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",,,"36-   Répéter les douze octets qui suivent pour chaque catégorie (i = 1, NC)",,,,,Operational,PDF
grib2/4/91/(36+12(i-1)),"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",(36+12(i-1)),,Chiffre du code,,,,,Operational,PDF
grib2/4/91/(37+12(i-1)),"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",(37+12(i-1)),,Type d'intervalle pour la première et la deuxième limite,(voir la table de code 4.91),,4.91,,Operational,PDF
grib2/4/91/(38+12(i-1)),"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",(38+12(i-1)),,Facteur d'échelle - première limite,,,,,Operational,PDF
grib2/4/91/(39+12(i-1))-(42+12(i-1)),"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",(39+12(i-1))-(42+12(i-1)),,Valeur ajustée - première limite,,,,,Operational,PDF
grib2/4/91/(43+12(i-1)),"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",(43+12(i-1)),,Facteur d'échelle - deuxième limite,,,,,Operational,PDF
grib2/4/91/(44+12(i-1))-(47+12(i-1)),"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",(44+12(i-1))-(47+12(i-1)),,Valeur ajustée - deuxième limite,,,,,Operational,PDF
grib2/4/91/(48+12(NC-1))-(49+12(NC-1)),"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",(48+12(NC-1))-(49+12(NC-1)),,Fin de l'intervalle de temps complet - Année,,,,,Operational,PDF
grib2/4/91/(50+12(NC-1)),"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",(50+12(NC-1)),,Fin de l'intervalle de temps complet - Mois,,,,,Operational,PDF
grib2/4/91/(51+12(NC-1)),"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",(51+12(NC-1)),,Fin de l'intervalle de temps complet - Jour,,,,,Operational,PDF
grib2/4/91/(52+12(NC-1)),"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",(52+12(NC-1)),,Fin de l'intervalle de temps complet - Heure,,,,,Operational,PDF
grib2/4/91/(53+12(NC-1)),"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",(53+12(NC-1)),,Fin de l'intervalle de temps complet – Minute,,,,,Operational,PDF
grib2/4/91/(54+12(NC-1)),"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",(54+12(NC-1)),,Fin de l'intervalle de temps complet - Seconde,,,,,Operational,PDF
grib2/4/91/(55+12(NC-1)),"Modèle de définition du produit 4.91 – Prévision catégorielle pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",(55+12(NC-1)),,n nombre des spécifications décrivant les intervalles de temps sur lesquels porte le calcul statistique du champ,,,,,Operational,PDF
