ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/120/10,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu.,10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI
grib2/4/120/11,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu.,11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI
grib2/4/120/12,Prévisions de probabilité provenant d'un grand ensemble à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu,12,1,Type du processus de production,((voir la table de code 4.3)),,4.3,,Operational,AI
grib2/4/120/13,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu,13,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,AI
grib2/4/120/14,Prévisions de probabilité provenant d'un grand ensemble à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu,14,1,Indicateur du processus de production de la prévision (défini par le centre d'origine),,,,,Operational,AI
grib2/4/120/15-16,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu.,15-16,2,Limite (heures) de tombée des données d'observation après l'heure de référence,((voir la note 1)),33,,,Operational,AI
grib2/4/120/17,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu.,17,1,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,AI
grib2/4/120/18,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu.,18,1,Indicateur d'unité de l'intervalle de temps,((voir la table de code 4.4)),,4.4,,Operational,AI
grib2/4/120/19-22,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu.,19-22,4,Heure de la prévision exprimée dans l'unité précisée par l'octet 18,((voir la note 2)),111,,,Operational,AI
grib2/4/120/23,Prévisions de probabilité à partir d'un grand ensemble à un niveau horizontal ou dans une couche horizontale dans un intervalle de temps continu ou non continu.,23,1,Type de la première surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI
