ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/135/10,"Prévisions quantiles post-traitées des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI
grib2/4/135/11,"Prévisions quantiles post-traitées des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI
grib2/4/135/12-13,"Prévisions quantiles post-traitées des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",12-13,2,Indicateur pour le traitement des données d'entrée,((voir la note 1)),82,,,Operational,AI
grib2/4/135/14-15,"Prévisions quantiles post-traitées des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",14-15,2,Centre d'origine des données d'entrée,((voir la table de code commune C-11 et la note 2)),81,CCT-11,,Operational,AI
grib2/4/135/16,"Prévisions quantiles post-traitées des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",16,1,Type de post-traitement,((voir la note 3)),126,,,Operational,AI
grib2/4/135/17,"Prévisions quantiles post-traitées des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",17,1,Type du processus de production,((voir la table de code 4.3)),,4.3,,Operational,AI
grib2/4/135/18,"Prévisions quantiles post-traitées des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",18,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,AI
grib2/4/135/19,"Prévisions quantiles post-traitées des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",19,1,Indicateur du processus de production de la prévision (défini par le centre d'origine),,,,,Operational,AI
grib2/4/135/20-21,"Prévisions quantiles post-traitées des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",20-21,2,Limite (heures) de tombée des données d'observation après l'heure de référence,((voir la note 4)),33,,,Operational,AI
grib2/4/135/22,"Prévisions quantiles post-traitées des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",22,1,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,AI
grib2/4/135/23,"Prévisions quantiles post-traitées des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",23,1,Indicateur d'unité de l'intervalle de temps,((voir la table de code 4.4)),,4.4,,Operational,AI
grib2/4/135/24-27,"Prévisions quantiles post-traitées des anomalies, de la signification et d'autres produits dérivés en relation avec une période de référence à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",24-27,4,Heure de la prévision exprimée dans l'unité précisée par l'octet précédent,((voir la note 5)),111,,,Operational,AI
