ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/101/10,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour des spectres 2D d'ondes avec des fréquences et directions définies par des formules,10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI
grib2/4/101/11,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules,11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI
grib2/4/101/12-13,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules,12-13,2,Numéro de direction des vagues,,,,,Operational,AI
grib2/4/101/14-15,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules.,14-15,2,Nombre de directions des vagues (ND),,,,,Operational,AI
grib2/4/101/16-17,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules.,16-17,2,Nombre de fréquence d'onde,,,,,Operational,AI
grib2/4/101/18-19,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules,18-19,2,Nombre de fréquences d'onde (NF),,,,,Operational,AI
grib2/4/101/20,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules,20,1,Type du processus de production,((voir la table de code 4.3)),,4.3,,Operational,AI
grib2/4/101/21,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules,21,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,AI
grib2/4/101/22,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules,22,1,Indicateur du processus de production de l'analyse ou de la prévision (défini par le centre d'origine),,,,,Operational,AI
grib2/4/101/23-24,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules,23-24,2,Limite (heures) de tombée des données d'observation après l'heure de référence,((voir la note 1)),33,,,Operational,AI
grib2/4/101/25,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules,25,1,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,AI
grib2/4/101/26,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules,26,1,Indicateur d'unité de l'intervalle de temps,((voir la table de code 4.4)),,4.4,,Operational,AI
grib2/4/101/27-30,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules,27-30,4,Heure de la prévision exprimée dans l'unité précisée par l'octet précédent,,,,,Operational,AI
grib2/4/101/31,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules,31,1,Type de séquence de direction des vagues,(voir la table de codes 4.251),,4.251,,Operational,AI
grib2/4/101/32,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules,32,1,Nombre de paramètres de séquence de direction des vagues (NDSP),,,,,Operational,AI
grib2/4/101//1,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules,,,Les deux entrées suivantes sont répétées NDSP fois pour coder les facteurs d'échelle et les valeurs mises à l'échelle des paramètres de la séquence.,,,,,Operational,AI
grib2/4/101/33+(NDSP-1)*5,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules,33+(NDSP-1)*5,,Facteur d'échelle du paramètre de séquence de direction des vagues,,,,,Operational,AI
grib2/4/101/(34+(NDSP-1)*5)-(37+(NDSP-1)*5),Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules,(34+(NDSP-1)*5)-(37+(NDSP-1)*5),,Valeur mise à l'échelle du paramètre de séquence de direction des vagues,((voir la note 2)),162,,,Operational,AI
grib2/4/101/33+NDSP*5,Analyse ou prévision à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec des fréquences et des directions définies par des formules,33+NDSP*5,,Type de séquence de fréquence d'onde,(voir la table de codes 4.251),,4.251,,Operational,AI
