ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/104/10,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les vagues sélectionnées par plage de périodes.",10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI Engine
grib2/4/104/11,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de périodes.",11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI Engine
grib2/4/104/12,"Prévision d'ensemble individuelle, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de périodes",12,1,Type d'intervalle de période d'onde,((voir la table de code 4.91)),,4.91,,Operational,AI Engine
grib2/4/104/13,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de période.",13,1,Facteur d'échelle de la limite inférieure de la période des vagues,,,,,Operational,AI Engine
grib2/4/104/14-17,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de période.",14-17,4,Valeur mise à l'échelle de la limite inférieure de la période d'onde,((voir la note 1)),163,,,Operational,AI Engine
grib2/4/104/18,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de période.",18,1,Facteur d'échelle de la limite supérieure de la période des vagues,,,,,Operational,AI Engine
grib2/4/104/19-22,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de période.",19-22,4,Valeur mise à l'échelle de la limite supérieure de la période d'onde,((voir la note 1)),163,,,Operational,AI Engine
grib2/4/104/23,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de période.",23,1,Type du processus de production,((voir la table de code 4.3)),,4.3,,Operational,AI Engine
grib2/4/104/24,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de période.",24,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,AI Engine
grib2/4/104/25,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de période.",25,1,Indicateur du processus de production de l'analyse ou de la prévision (défini par le centre d'origine),,,,,Operational,AI Engine
grib2/4/104/26-27,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de période.",26-27,2,Limite (heures) de tombée des données d'observation après l'heure de référence,((voir la note 2)),33,,,Operational,AI Engine
grib2/4/104/28,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de période.",28,1,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,AI Engine
grib2/4/104/29,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de période.",29,1,Indicateur d'unité de l'intervalle de temps,((voir la table de code 4.4)),,4.4,,Operational,AI Engine
grib2/4/104/30-33,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de période.",30-33,4,Heure de la prévision exprimée dans l'unité précisée par l'octet précédent,,,,,Operational,AI Engine
grib2/4/104/34,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de période.",34,1,Type de la première surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI Engine
grib2/4/104/35,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de période.",35,1,Facteur d'échelle - première surface spécifiée,,,,,Operational,AI Engine
grib2/4/104/36-39,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de période.",36-39,4,Valeur ajustée - première surface spécifiée,,,,,Operational,AI Engine
grib2/4/104/40,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de période.",40,1,Type de la deuxième surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI Engine
grib2/4/104/41,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de période.",41,1,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,AI Engine
grib2/4/104/42-45,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de période.",42-45,4,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,AI Engine
grib2/4/104/46,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de période.",46,1,Type de la prévision d'ensemble,((voir la table de code 4.6)),,4.6,,Operational,AI Engine
grib2/4/104/47,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de période.",47,1,Numéro de la perturbation,,,,,Operational,AI Engine
grib2/4/104/48,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour des vagues sélectionnées par plage de période.",48,1,Nombre de prévisions dans l'ensemble,,,,,Operational,AI Engine
