ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/61/10,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",10,1,Catégorie du paramètre,(voir la table de code 4.1),,4.1,,Operational,Original
grib2/4/61/11,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",11,1,Numéro du paramètre,(voir la table de code 4.2),,4.2,,Operational,Original
grib2/4/61/12,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",12,1,Type du processus de production,(voir la table de code 4.3),,4.3,,Operational,Original
grib2/4/61/13,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",13,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,Original
grib2/4/61/14,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",14,1,Indicateur du processus de production de la prévision (défini par le centre d'origine),,,,,Operational,Original
grib2/4/61/15-16,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",15-16,2,Limite (heures) de tombée des données après l'heure de référence,(voir la note 1),33,,,Operational,Original
grib2/4/61/17,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",17,1,Limite (minutes) de tombée des données après l'heure de référence,,,,,Operational,Original
grib2/4/61/18,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",18,1,Indicateur d'unité de l'intervalle de temps,(voir la table de code 4.4),,4.4,,Operational,Original
grib2/4/61/19-22,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",19-22,4,Heure de la prévision exprimée dans l'unité précisée par l'octet 18,(voir la note 2),111,,,Operational,Original
grib2/4/61/23,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",23,1,Type de la première surface spécifiée,(voir la table de code 4.5),,4.5,,Operational,Original
grib2/4/61/24,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",24,1,Facteur d'échelle - première surface spécifiée,,,,,Operational,Original
grib2/4/61/25-28,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",25-28,4,Valeur ajustée - première surface spécifiée,,,,,Operational,Original
grib2/4/61/29,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",29,1,Type de la deuxième surface spécifiée,(voir la table de code 4.5),,4.5,,Operational,Original
grib2/4/61/30,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",30,1,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,Original
grib2/4/61/31-34,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",31-34,4,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,Original
grib2/4/61/35,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",35,1,Type de la prévision d'ensemble,(voir la table de code 4.6),,4.6,,Operational,Original
grib2/4/61/36,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",36,1,Numéro de la perturbation,,,,,Operational,Original
grib2/4/61/37,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",37,1,Nombre de prévisions dans l'ensemble,,,,,Operational,Original
grib2/4/61/38-39,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",38-39,2,Année,(voir la note 3),127,,,Operational,Original
grib2/4/61/40,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",40,1,Mois,,,,,Operational,Original
grib2/4/61/41,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",41,1,Jour,,,,,Operational,Original
grib2/4/61/42,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",42,1,Heure,,,,,Operational,Original
grib2/4/61/43,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",43,1,Minute,,,,,Operational,Original
grib2/4/61/44,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",44,1,Seconde,,,,,Operational,Original
grib2/4/61/45-46,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",45-46,2,Année,,,,,Operational,Original
grib2/4/61/47,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",47,1,Mois,,,,,Operational,Original
grib2/4/61/48,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",48,1,Jour,,,,,Operational,Original
grib2/4/61/49,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",49,1,Heure,,,,,Operational,Original
grib2/4/61/50,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",50,1,Minute,,,,,Operational,Original
grib2/4/61/51,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",51,1,Seconde,,,,,Operational,Original
grib2/4/61/52,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",52,1,n - nombre des spécifications décrivant les intervalles de temps sur lesquels porte le calcul statistique du champ,,,,,Operational,Original
grib2/4/61/53-56,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",53-56,4,Nombre total de valeurs manquantes dans le calcul statistique,,,,,Operational,Original
grib2/4/61//1,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",,,57-68   Spécification de l'intervalle de temps le plus éloigné (ou intervalle de temps unique) sur lequel porte le calcul statistique,,,,,Operational,Original
grib2/4/61/57,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",57,1,Calcul statistique ayant permis d'obtenir le champ élaboré à partir du champ à chaque incrément de temps durant l'intervalle de temps,(voir la table de code 4.10),,4.10,,Operational,Original
grib2/4/61/58,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",58,1,Type d'incrément de temps entre les champs successifs employé pour le calcul statistique,(voir la table de code 4.11),,4.11,,Operational,Original
grib2/4/61/59,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",59,1,Indicateur de l'unité de temps employée pour l'intervalle de temps sur lequel porte le calcul statistique,(voir la table de code 4.4),,4.4,,Operational,Original
grib2/4/61/60-63,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",60-63,4,"Durée de l'intervalle de temps sur lequel porte le calcul statistique, exprimée dans l'unité indiquée par l'octet précédent",,,,,Operational,Original
grib2/4/61/64,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",64,1,Indicateur de l'unité de temps employée pour l'incrément de temps entre les champs successifs,(voir la table de code 4.4),,4.4,,Operational,Original
grib2/4/61/65-68,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",65-68,4,"Incrément de temps entre les champs successifs, exprimé dans l'unité indiquée par l'octet précédent",(voir les notes 4 et 5),"7,99",,,Operational,Original
grib2/4/61//2,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",,,"69-nn   Ces octets figurent dans le message uniquement si n>1, nn = 56 + 12 x n",,,,,Operational,Original
grib2/4/61/69-80,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",69-80,12,"Même contenu que les octets 57 à 68, pour l'étape suivante du calcul",,,,,Operational,Original
grib2/4/61/81-nn,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",81-nn,,"Spécifications des intervalles de temps supplémentaires, incluses en fonction de la valeur de n. Le contenu est le même que celui des octets 57 à 68, répétés au besoin.",,,,,Operational,Original
