ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/93/10,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI Engine
grib2/4/93/11,Analyse ou prévision de post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée,11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI Engine
grib2/4/93/12-13,Analyse ou prévision de post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée,12-13,2,Indicateur pour le traitement des données d'entrée,((voir la note 1)),82,,,Operational,AI Engine
grib2/4/93/14-15,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,14-15,2,Centre d'origine des données d'entrée,(voir la Note 2 et le tableau des codes communs C-11),81,CCT-11,,Operational,AI Engine
grib2/4/93/16,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,16,1,Type de post-traitement,((voir la note 3)),126,,,Operational,AI Engine
grib2/4/93/17,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,17,1,Type du processus de production,((voir la table de code 4.3)),,4.3,,Operational,AI Engine
grib2/4/93/18,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,18,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,AI Engine
grib2/4/93/19,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,19,1,Indicateur du processus de production de l'analyse ou de la prévision (défini par le centre d'origine),,,,,Operational,AI Engine
grib2/4/93/20,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,20,1,Type de la première surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI Engine
grib2/4/93/21,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,21,1,Facteur d'échelle - première surface spécifiée,,,,,Operational,AI Engine
grib2/4/93/22-25,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,22-25,4,Valeur ajustée - première surface spécifiée,,,,,Operational,AI Engine
grib2/4/93/26,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,26,1,Type de la deuxième surface spécifiée,((voir la table de code 4.5)),,4.5,,Operational,AI Engine
grib2/4/93/27,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,27,1,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,AI Engine
grib2/4/93/28-31,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,28-31,4,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,AI Engine
grib2/4/93/32,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,32,1,Méthode utilisée pour dériver les valeurs des champs de données à l'heure locale spécifiée dans la section 1,(voir la table de codes 4.248),,4.248,,Operational,AI Engine
grib2/4/93/33,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,33,1,n - nombre d'analyses ou de prévisions utilisées pour créer le champ de données composite à l'heure locale spécifiée dans la section 1 (n >= 1),,,,,Operational,AI Engine
grib2/4/93//1,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,,,Octets 34-51 Spécification de l'analyse ou de la prévision utilisée dans le traitement (n = 1),,,,,Operational,AI Engine
grib2/4/93/34-35,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,34-35,2,Année de l'analyse ou de la prévision utilisée dans le traitement des données,,,,,Operational,AI Engine
grib2/4/93/36,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,36,1,Mois de l'analyse ou de la prévision utilisée dans le traitement,,,,,Operational,AI Engine
grib2/4/93/37,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,37,1,Jour de l'analyse ou de la prévision utilisé dans le traitement des données,,,,,Operational,AI Engine
grib2/4/93/38,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,38,1,Heure de l'analyse ou de la prévision utilisée dans le traitement,,,,,Operational,AI Engine
grib2/4/93/39,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,39,1,Minute de l'analyse ou de la prévision utilisée dans le traitement,,,,,Operational,AI Engine
grib2/4/93/40,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,40,1,Seconde de l'analyse ou de la prévision utilisée dans le traitement,,,,,Operational,AI Engine
grib2/4/93/41,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,41,1,Indicateur des unités de temps de prévision,(Voir la Note 5 et le tableau de codes 4.4.),70,4.4,,Operational,AI Engine
grib2/4/93/42-45,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,42-45,4,Temps de prévision,((ces octets ne s'appliquent qu'aux grilles quasi régulières dont il est question dans la note 4)),"155,70",,,Operational,AI Engine
grib2/4/93/46,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,46,1,Nombre d'incréments de temps de la prévision utilisés dans le traitement,,,,,Operational,AI Engine
grib2/4/93/47,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,47,1,Indicateur des unités de temps pour l'incrément de temps,((voir la table de code 4.4)),,4.4,,Operational,AI Engine
grib2/4/93/48-51,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,48-51,4,Incréments de temps entre les heures de prévision successives,,,,,Operational,AI Engine
grib2/4/93//2,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,,,Les octets 52-nn sont inclus uniquement si n > 1 où nn = 33 + 18 x n,,,,,Operational,AI Engine
grib2/4/93/52-nn,Analyse ou prévision post-traitement à un niveau horizontal ou dans une couche horizontale à une heure locale spécifiée.,52-nn,,(n-1) répétitions de la séquence d'octets 34-51 décrivant les prochaines analyses ou prévisions utilisées dans le traitement,,,,,Operational,AI Engine
